Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-06-12T02:00:00+00:00",17.31,1.58,249.36,2.24,0.3,221.5,3.27,24.14,31.12,0.07,15.33
"2023-06-12T03:00:00+00:00",17.27,1.76,248.93,2.48,0.31,219.8,3.29,24.14,42.39,0.07,15.43
"2023-06-12T04:00:00+00:00",17.23,1.44,248.26,2.47,0.32,219.1,3.35,24.14,56.56,0.07,15.59
"2023-06-12T06:00:00+00:00",17.24,0.81,246.91,2.92,0.33,221.6,3.54,24.13,96.59,0.1,16.34
"2023-06-12T07:00:00+00:00",17.3,1.02,230.02,2.93,0.31,225.2,3.63,24.14,119.74,0.11,17.16
"2023-06-12T09:00:00+00:00",17.36,1.43,196.23,5.63,0.28,232.9,3.86,24.14,155.66,0.13,18.29
"2023-06-12T10:00:00+00:00",17.44,1.82,196.41,5.13,0.26,235.3,3.94,24.14,170,0.13,18.67
"2023-06-12T12:00:00+00:00",17.57,2.6,196.78,8.3,0.24,236.3,3.97,24.13,195.64,0.12,18.81
"2023-06-12T13:00:00+00:00",17.65,2.4,200.08,7.78,0.23,234.3,3.91,24.14,206.77,0.1,19.25
"2023-06-12T15:00:00+00:00",17.92,2,206.68,5.98,0.2,227,3.82,24.14,230.08,0.08,18.18
"2023-06-12T16:00:00+00:00",18.02,1.82,212.87,4.74,0.2,224.6,3.87,24.14,251.1,0.07,18.05
"2023-06-12T18:00:00+00:00",18.19,1.47,225.25,2.74,0.2,224.7,4.32,24.14,321.35,0.06,18.32
"2023-06-12T19:00:00+00:00",18.18,1.18,255.53,2.42,0.21,227.6,4.57,24.14,353.32,0.08,18.45
"2023-06-12T21:00:00+00:00",18.09,0.61,316.08,1.12,0.21,234.7,4.83,24.13,42.24,0.14,17.86
"2023-06-12T22:00:00+00:00",18.02,1.1,334.04,2.36,0.2,237.3,4.91,24.13,57.85,0.17,18.05
