Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-07-22T01:00:00+00:00",18.27,3.78,277.71,5.48,0.79,253.63,3.36,24.14,322.91,0.09,15.34
"2023-07-22T02:00:00+00:00",18.25,3.65,272.77,5.67,0.76,253.61,3.28,24.13,325.38,0.09,15.09
"2023-07-22T03:00:00+00:00",18.23,3.51,267.84,5.27,0.73,253.58,3.2,24.13,322.4,0.08,14.83
"2023-07-22T04:00:00+00:00",18.21,4.48,259.82,6.17,0.77,252.71,3.19,24.13,310.25,0.07,14.85
"2023-07-22T06:00:00+00:00",18.05,6.43,243.77,11.55,0.84,250.97,3.18,24.14,279.71,0.12,16.01
"2023-07-22T07:00:00+00:00",18.01,7.25,239.78,13.03,0.91,249.69,3.29,24.14,275.73,0.13,16.31
"2023-07-22T09:00:00+00:00",17.89,8.89,231.81,16.05,1.05,247.13,3.5,24.14,267.89,0.17,16.42
"2023-07-22T10:00:00+00:00",17.82,9.73,231.41,17.38,1.1,246.54,3.58,24.14,264.46,0.19,17.06
"2023-07-22T12:00:00+00:00",17.7,10.75,227.58,18.62,1.21,245.35,3.75,24.14,260.38,0.22,16.53
"2023-07-22T13:00:00+00:00",17.6,10.71,224.39,18.77,1.26,245.24,3.85,22.74,259.3,0.23,16.83
"2023-07-22T15:00:00+00:00",17.43,10.64,218,18.67,1.35,245.01,4.04,19.94,256.54,0.23,15.88
"2023-07-22T16:00:00+00:00",17.39,11,216.51,20.87,1.36,244.4,4.07,21.07,256.11,0.22,16.01
"2023-07-22T18:00:00+00:00",17.31,11.73,213.54,18.84,1.39,243.19,4.13,23.32,256.98,0.22,17.19
"2023-07-22T19:00:00+00:00",17.29,12.5,212.77,17.46,1.48,241.72,4.19,23.59,258.72,0.21,16.76
"2023-07-22T21:00:00+00:00",17.26,14.03,211.22,20.72,1.67,238.77,4.31,24.14,259.11,0.22,17.24
"2023-07-22T22:00:00+00:00",17.24,13.76,211.68,23.14,1.82,237.67,4.45,18.86,259.98,0.22,16.87
