Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-01T03:00:00+00:00",19.52,6.61,33.54,10.83,0.26,92.4,1.94,24.13,74.82,0.28,18.22
"2022-09-01T04:00:00+00:00",19.51,6.43,40.03,10.46,0.27,106.4,2.14,24.13,74.98,0.28,18.42
"2022-09-01T05:00:00+00:00",19.5,6.24,46.51,10.07,0.28,114,2.31,24.13,75.1,0.28,18.37
"2022-09-01T06:00:00+00:00",19.43,6.06,53,9.88,0.28,118.3,2.46,24.13,74.84,0.28,18.07
"2022-09-01T07:00:00+00:00",19.44,6.32,58.87,9.99,0.29,119.6,2.51,24.14,75.12,0.28,18.26
"2022-09-01T09:00:00+00:00",19.5,6.62,76.03,11.39,0.32,120,2.57,24.14,76.58,0.29,19.87
"2022-09-01T10:00:00+00:00",19.54,6.5,78.95,12.66,0.33,119.8,2.51,24.14,77.19,0.29,20.98
"2022-09-01T13:00:00+00:00",19.67,5.91,86.71,10.69,0.35,122.1,2.41,24.13,77.23,0.3,22.76
"2022-09-01T15:00:00+00:00",19.72,5.22,90.54,9.64,0.36,124.6,2.34,24.14,77.03,0.29,23.09
"2022-09-01T16:00:00+00:00",19.7,5.13,81.79,8.55,0.35,124.3,2.29,24.14,76.92,0.29,22.88
"2022-09-01T18:00:00+00:00",19.69,4.95,64.29,8.72,0.33,120,2.3,24.13,76.34,0.29,22.41
"2022-09-01T19:00:00+00:00",19.68,4.88,61.2,9.04,0.34,117.7,2.31,24.13,76.08,0.29,21.36
"2022-09-01T21:00:00+00:00",19.67,4.74,55.03,10.21,0.39,112.3,2.47,24.13,75.79,0.29,19.96
"2022-09-01T22:00:00+00:00",19.66,4.7,59.47,9.44,0.36,108.6,2.44,24.13,75.96,0.28,19.9
"2022-09-02T03:00:00+00:00",19.65,5.43,59.78,5.19,0.3,116.5,2.27,24.13,77.5,0.28,18.85
"2022-09-02T04:00:00+00:00",19.65,4.99,58.07,5.48,0.34,124.7,2.39,24.13,76.82,0.28,18.58
"2022-09-02T05:00:00+00:00",19.65,4.55,56.37,5.4,0.35,128.4,2.45,24.13,76.61,0.27,17.99
"2022-09-02T06:00:00+00:00",19.66,4.11,54.66,6.31,0.36,130,2.52,24.13,76.66,0.27,17.83
"2022-09-02T07:00:00+00:00",19.68,4.05,55.61,6.45,0.38,129.7,2.52,24.13,76.8,0.26,18.16
"2022-09-02T09:00:00+00:00",19.75,3.92,57.5,4.84,0.46,128.5,2.55,24.14,77.58,0.25,18.99
"2022-09-02T10:00:00+00:00",19.84,4.17,76.2,5.17,0.49,127.1,2.61,24.14,78.36,0.25,19.85
"2022-09-02T13:00:00+00:00",20.12,4.43,116.85,8.44,0.47,123.1,2.55,24.14,84.32,0.23,21.06
"2022-09-02T15:00:00+00:00",20.28,2.97,151.26,7.22,0.46,129,2.55,24.13,91.96,0.21,20.34
"2022-09-02T16:00:00+00:00",20.29,2.92,139.36,6.88,0.44,132.6,2.53,24.13,96.14,0.19,19.91
"2022-09-02T18:00:00+00:00",20.28,2.82,115.57,5.98,0.35,132.4,2.48,24.13,101.79,0.14,19.38
"2022-09-02T19:00:00+00:00",20.19,2.74,124.13,5.05,0.32,128.1,2.37,20.34,99.41,0.12,18.91
"2022-09-02T21:00:00+00:00",20.05,2.59,141.25,3.1,0.29,125.4,2.28,12.75,84.84,0.08,18.46
"2022-09-02T22:00:00+00:00",20.02,2.5,150.97,4.95,0.29,126.6,2.31,16.54,78.41,0.07,18.31
"2022-09-03T02:00:00+00:00",19.91,2.48,189.17,5.4,0.08,211.3,4.48,24.14,83.99,0.03,17.97
"2022-09-03T03:00:00+00:00",19.89,2.57,198.55,4.99,0.09,215,4.98,24.14,90,0.02,18
"2022-09-03T04:00:00+00:00",19.87,2.9,201.94,3.34,0.09,219.2,5.21,24.14,104.04,0.01,17.98
"2022-09-03T05:00:00+00:00",19.85,3.22,205.32,3.77,0.09,223.3,5.24,24.14,180,0.01,17.95
"2022-09-03T06:00:00+00:00",19.86,3.55,208.71,2.87,0.1,224.7,5.07,24.14,242.45,0.02,17.73
"2022-09-03T07:00:00+00:00",19.87,3.63,212.2,4.74,0.1,219.2,4.62,24.14,251.2,0.03,18.17
"2022-09-03T09:00:00+00:00",19.97,3.51,185.86,7.27,0.13,177.2,3.79,24.14,258.14,0.06,19.03
"2022-09-03T10:00:00+00:00",20.06,4.02,198.84,7.97,0.15,154.7,3.51,24.14,259.2,0.08,19.04
"2022-09-03T12:00:00+00:00",20.2,5.04,224.79,9.3,0.18,136.9,2.27,24.14,257.7,0.12,19.03
"2022-09-03T13:00:00+00:00",20.25,4.95,227.94,9.38,0.21,135.4,2.03,24.14,256.97,0.14,19.32
"2022-09-03T15:00:00+00:00",20.23,4.77,234.23,8.57,0.23,142.8,2.12,24.14,259.73,0.18,19.64
"2022-09-03T16:00:00+00:00",20.17,4.18,228.53,7.96,0.24,147.6,2.18,24.14,260.59,0.2,19.48
"2022-09-03T18:00:00+00:00",20.09,3,217.12,4.9,0.21,157.5,2.22,24.14,260.87,0.23,18.85
"2022-09-03T19:00:00+00:00",20.05,3.38,190.83,3.67,0.2,161.2,2.2,24.14,260.87,0.23,18.64
"2022-09-03T21:00:00+00:00",20,4.14,138.25,5.71,0.19,160.3,2.12,24.14,258.66,0.21,18.45
"2022-09-03T22:00:00+00:00",19.98,4.44,139.17,7.11,0.19,158.7,2.16,24.13,256.09,0.2,18.49
"2022-09-04T03:00:00+00:00",19.89,5.74,176.33,8.26,0.22,167.2,2.28,24.13,248.05,0.18,19.09
"2022-09-04T04:00:00+00:00",19.88,6.03,180.48,8.36,0.23,166,2.34,24.13,249.53,0.19,19.01
"2022-09-04T05:00:00+00:00",19.86,6.32,184.63,10.01,0.25,170.3,2.4,24.13,249.93,0.2,19.05
"2022-09-04T06:00:00+00:00",19.86,6.61,188.78,10.27,0.27,177.7,2.47,24.13,249.84,0.2,18.99
"2022-09-04T07:00:00+00:00",19.86,6.76,185.11,10.6,0.28,184.9,2.49,24.13,249.36,0.2,19.03
"2022-09-04T09:00:00+00:00",19.88,7.05,177.77,11.4,0.31,192.7,2.52,24.13,248.36,0.2,19.29
"2022-09-04T10:00:00+00:00",19.92,7.02,179.22,11.39,0.33,193.3,2.53,24.13,247.5,0.2,19.43
"2022-09-04T12:00:00+00:00",20,6.35,178.2,10.43,0.37,196,2.5,24.13,247.37,0.2,19.78
"2022-09-04T13:00:00+00:00",20.03,5.63,173.01,9.54,0.41,202,2.64,24.13,247.19,0.2,20
"2022-09-04T15:00:00+00:00",20.05,4.18,162.62,7.44,0.49,211.1,3.15,24.13,247.96,0.19,20.42
"2022-09-04T16:00:00+00:00",20.03,4.1,140.23,6.27,0.49,211.4,3.27,24.13,248.84,0.19,20.52
"2022-09-04T18:00:00+00:00",20,3.95,95.44,8.59,0.45,213.9,3.42,24.13,250.48,0.17,20.51
"2022-09-04T19:00:00+00:00",19.97,4.39,96.72,10.57,0.42,216.1,3.54,24.13,250.39,0.16,20.24
"2022-09-04T21:00:00+00:00",19.92,5.26,99.29,14.47,0.39,222.3,3.82,24.13,247.88,0.14,19.9
"2022-09-04T22:00:00+00:00",19.91,5.55,104.16,15.74,0.38,224.8,3.98,24.13,246.37,0.14,19.75
"2022-09-05T03:00:00+00:00",19.83,1.93,134.08,8.94,1.01,203.9,3.46,24.13,240.48,0.14,19.03
"2022-09-05T04:00:00+00:00",19.82,1.76,156.24,5.02,1.06,206.8,3.58,24.13,243.12,0.15,19.34
"2022-09-05T05:00:00+00:00",19.81,1.59,178.41,7.08,1.06,208.2,3.66,24.13,244.93,0.16,19.16
"2022-09-05T07:00:00+00:00",19.82,1.79,209.12,5.95,1.06,213.1,3.78,24.14,247.03,0.16,19.2
"2022-09-05T09:00:00+00:00",19.92,2.53,226.23,6.61,1.14,216.6,3.83,24.14,248.77,0.17,19.43
"2022-09-05T10:00:00+00:00",20.04,2.95,195.85,5.82,1.14,216.3,3.86,24.14,249.28,0.18,19.26
"2022-09-05T13:00:00+00:00",20.38,3.6,161.07,6.66,1.19,214.5,4.32,24.14,249.68,0.21,19.75
"2022-09-05T15:00:00+00:00",20.45,3.18,138.83,5.92,1.32,213.4,4.77,24.14,247.78,0.22,19.62
"2022-09-05T16:00:00+00:00",20.39,3.7,132.05,7.36,1.33,213.2,4.81,24.14,246.3,0.22,19.91
"2022-09-05T18:00:00+00:00",20.28,4.73,118.5,6.87,1.28,215.2,4.59,24.13,248.99,0.25,20.12
"2022-09-05T19:00:00+00:00",20.2,4.52,111.14,11.95,1.24,217.8,4.56,24.14,251.86,0.26,19.55
"2022-09-05T21:00:00+00:00",20.07,4.09,96.43,12.41,1.16,224.3,4.66,24.14,256,0.27,19.15
"2022-09-05T22:00:00+00:00",20.02,4.79,115.29,12.51,1.15,226.7,4.69,18.34,256.72,0.27,18.74
