Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-19T01:00:00+00:00",16.34,10.5,217.66,17.16,2.75,232.13,5.72,24.14,258.85,0.18,16.44
"2023-10-19T02:00:00+00:00",16.33,10.27,208.43,15.72,2.55,229.85,5.56,24.14,260.37,0.16,16.67
"2023-10-19T03:00:00+00:00",16.33,10.03,199.2,15.83,2.36,227.56,5.39,24.14,257.46,0.15,16.63
"2023-10-19T04:00:00+00:00",16.32,10.05,195.52,18.23,2.24,223.27,5.22,22.14,252.79,0.15,16.69
"2023-10-19T06:00:00+00:00",16.32,10.1,188.15,16.66,2.01,214.68,4.89,18.14,252.65,0.14,16.73
"2023-10-19T07:00:00+00:00",16.32,9.95,185.04,15.87,1.96,210.93,4.82,15.23,250.53,0.12,16.11
"2023-10-19T09:00:00+00:00",16.33,9.64,178.81,14.28,1.87,203.44,4.67,9.41,246.53,0.08,16.15
"2023-10-19T10:00:00+00:00",16.34,9.09,176.71,14.86,1.82,202.58,4.66,9.65,247.34,0.06,16.53
"2023-10-19T12:00:00+00:00",16.37,8.3,171.17,13.41,1.71,200.86,4.64,10.11,254.72,0.11,16.89
"2023-10-19T13:00:00+00:00",16.38,8.01,170.31,13.86,1.64,200.79,4.59,9.94,251.27,0.12,16.85
"2023-10-19T15:00:00+00:00",16.41,7.42,168.6,12.52,1.51,200.66,4.49,9.61,245.18,0.14,17.13
"2023-10-19T16:00:00+00:00",16.41,7.46,171.66,11.34,1.47,200.1,4.4,11.66,244.43,0.13,16.85
"2023-10-19T18:00:00+00:00",16.41,7.55,177.79,10.43,1.4,198.97,4.22,15.78,238.68,0.12,16.61
"2023-10-19T19:00:00+00:00",16.42,7.16,175.09,11.96,1.38,200.7,4.21,13.17,238.17,0.12,16.28
"2023-10-19T21:00:00+00:00",16.41,6.38,169.69,6.11,1.35,204.16,4.2,7.95,242.59,0.1,15.24
"2023-10-19T22:00:00+00:00",16.41,6.01,169.15,5.35,1.38,204.32,4.23,13.35,238.94,0.1,15
