Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-05-16T01:00:00+00:00",11.92,2.28,347.4,3.47,0.29,237.3,4.85,24.14,81.08,0.15,9.69
"2023-05-16T02:00:00+00:00",11.9,2.62,340.19,3.82,0.28,236.6,4.44,24.14,83.77,0.14,9.15
"2023-05-16T03:00:00+00:00",11.89,2.95,332.99,5.57,0.26,235.8,3.88,24.14,87.65,0.13,8.82
"2023-05-16T04:00:00+00:00",11.87,3.41,334.64,6.49,0.25,234.9,3.4,24.13,91.49,0.12,8.74
"2023-05-16T06:00:00+00:00",11.88,4.33,337.93,8.95,0.25,230.7,3.16,24.13,98.96,0.11,8.74
"2023-05-16T07:00:00+00:00",11.92,4.71,339.62,9.29,0.26,228.9,3.24,24.13,101.51,0.11,9.49
"2023-05-16T09:00:00+00:00",12.02,5.47,343,9.14,0.32,233.4,3.19,24.14,101.68,0.1,12.05
"2023-05-16T10:00:00+00:00",12.07,5.03,339.09,8.97,0.33,237.7,3.16,24.14,100.76,0.1,13.06
"2023-05-16T12:00:00+00:00",12.22,4.16,331.27,7.98,0.31,244.4,3.02,24.14,97.65,0.1,14.54
"2023-05-16T13:00:00+00:00",12.31,4.23,332.35,8.3,0.29,246.1,2.95,24.13,96.14,0.1,15.2
"2023-05-16T15:00:00+00:00",12.51,4.38,334.5,8.38,0.25,242.9,3.12,24.13,94.86,0.11,15.58
"2023-05-16T16:00:00+00:00",12.62,4.06,339.96,8.14,0.23,240.3,3.05,24.13,95.31,0.12,15.74
"2023-05-16T18:00:00+00:00",12.76,3.42,350.88,4.08,0.22,241.1,2.37,24.14,97.24,0.14,15.71
"2023-05-16T19:00:00+00:00",12.7,2.92,354.75,2.8,0.23,236.1,2.61,24.14,99.34,0.14,15.05
"2023-05-16T21:00:00+00:00",12.6,1.62,298.23,3.13,0.24,225.5,4.18,24.13,101.85,0.14,13.23
"2023-05-16T22:00:00+00:00",12.56,2.05,315.23,3.83,0.24,227.7,4.46,24.13,103.42,0.14,12.72
