Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-06T01:00:00+00:00",9.81,6.5,220.1,11.63,0.33,228.7,8.86,1.79,291.68,0.05,8.78
"2023-04-06T02:00:00+00:00",9.79,6.75,225.71,12.39,0.32,231.4,8.93,1.04,298.3,0.05,8.85
"2023-04-06T03:00:00+00:00",9.78,6.99,231.33,12.67,0.31,232,9.05,0.29,307.27,0.04,9.25
"2023-04-06T04:00:00+00:00",9.78,6.15,237.64,11.96,0.31,230.8,9.25,8.24,322.13,0.03,9.54
"2023-04-06T06:00:00+00:00",9.78,4.47,250.27,8.93,0.31,226,9.8,24.14,3.27,0.02,9.64
"2023-04-06T07:00:00+00:00",9.81,5.22,254.16,9.16,0.32,222.7,10.27,24.14,20.38,0.02,9.89
"2023-04-06T09:00:00+00:00",9.93,6.72,261.94,12.17,0.36,217.8,10.57,24.13,37.35,0.03,10.38
"2023-04-06T10:00:00+00:00",10.06,7.13,260.71,12.98,0.36,217.7,10.36,21.75,34.56,0.03,10.99
"2023-04-06T12:00:00+00:00",10.3,7.94,258.24,14.04,0.35,223.2,9.62,16.99,35.1,0.03,11.71
"2023-04-06T13:00:00+00:00",10.39,8.06,262.88,14.1,0.33,227.7,9.38,15.44,39.56,0.02,11.96
"2023-04-06T15:00:00+00:00",10.51,8.31,272.17,12.53,0.31,232,9.31,12.34,12.09,0.01,11.67
"2023-04-06T16:00:00+00:00",10.56,7.69,284.15,11.44,0.3,231.2,9.44,16.27,356.82,0.01,11.51
"2023-04-06T18:00:00+00:00",10.61,6.44,308.11,9.15,0.3,226.9,9.9,24.13,0,0.02,10.46
"2023-04-06T19:00:00+00:00",10.58,6.32,310.28,8.03,0.31,223.6,10.35,24.13,9.21,0.02,9.92
"2023-04-06T21:00:00+00:00",10.49,4.65,316.38,7.3,0.35,217.9,10.81,24.14,24.15,0.04,8.66
"2023-04-06T22:00:00+00:00",10.41,4.56,315.02,7.51,0.36,217.5,10.61,24.14,30.96,0.05,8.06
