Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-07-31T02:00:00+00:00",20.21,4.05,249.65,8.41,0.43,224.6,3.5,20.08,69.01,0.17,19.04
"2022-07-31T03:00:00+00:00",20.24,4.22,246.37,9.4,0.39,228.4,3.61,18.05,69.06,0.18,19.06
"2022-07-31T04:00:00+00:00",20.28,5.29,248.4,11.46,0.37,231.7,3.7,20.08,70.35,0.19,19.21
"2022-07-31T06:00:00+00:00",20.33,7.44,252.45,14.07,0.33,236.3,3.14,24.14,74.88,0.2,19.63
"2022-07-31T07:00:00+00:00",20.35,7.68,251.33,14.25,0.34,237.9,2.72,24.14,76.87,0.21,20.02
"2022-07-31T09:00:00+00:00",20.38,8.15,249.09,13.83,0.39,232.1,2.48,24.13,79.85,0.21,19.84
"2022-07-31T10:00:00+00:00",20.4,8.29,247.58,13.79,0.44,229.2,2.5,24.13,80.43,0.21,20.4
"2022-07-31T12:00:00+00:00",20.43,8.57,244.55,14.94,0.6,227,2.71,24.13,80.45,0.2,21.09
"2022-07-31T13:00:00+00:00",20.44,8.14,245.69,14.49,0.7,229.4,2.87,24.13,79.89,0.19,20.27
"2022-07-31T15:00:00+00:00",20.48,7.29,247.98,12.64,0.9,236.1,3.18,24.13,78.1,0.19,20.69
"2022-07-31T16:00:00+00:00",20.5,6.98,247.5,11.82,0.95,237.2,3.33,24.13,77.45,0.18,20.03
"2022-07-31T18:00:00+00:00",20.53,6.36,246.53,11.64,0.95,236.2,3.45,24.14,76.59,0.18,20.21
"2022-07-31T19:00:00+00:00",20.55,5.76,249.65,10.81,0.93,234.2,3.49,24.14,76.45,0.17,19.97
"2022-07-31T21:00:00+00:00",20.58,4.58,255.89,9.31,0.85,226.4,3.51,24.13,77.29,0.17,19.43
"2022-07-31T22:00:00+00:00",20.6,4.03,267.39,7.1,0.81,223.1,3.54,24.13,77.85,0.17,19.23
