Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-03-29T01:00:00+00:00",9.24,4.97,213.5,6.75,1.11,218.1,3.81,1.34,251.86,0.3,9.87
"2023-03-29T02:00:00+00:00",9.25,4.58,208.38,6.29,1.1,219.3,3.85,0.89,251.57,0.29,9.85
"2023-03-29T03:00:00+00:00",9.26,4.2,203.26,6.04,1.11,221.1,3.92,0.45,251.37,0.28,9.77
"2023-03-29T04:00:00+00:00",9.27,4.59,199.94,7.29,1.12,223.6,3.98,0.43,251.21,0.28,9.79
"2023-03-29T06:00:00+00:00",9.28,5.36,193.3,6.34,1.11,229.3,3.96,0.38,250.9,0.27,9.82
"2023-03-29T07:00:00+00:00",9.29,6.06,194.2,6.93,1.09,230.9,3.92,0.37,250.72,0.26,9.91
"2023-03-29T09:00:00+00:00",9.3,7.46,196.01,9.9,1.1,229.7,3.86,0.36,250.62,0.26,10.14
"2023-03-29T10:00:00+00:00",9.31,7.74,201.22,10.24,1.14,227.7,3.88,8.28,250.61,0.26,10.4
"2023-03-29T12:00:00+00:00",9.32,8.29,211.64,10.72,1.27,225.1,3.95,24.13,250.47,0.25,11.28
"2023-03-29T13:00:00+00:00",9.33,7.78,213.31,9.8,1.29,224.4,3.96,24.14,250.41,0.25,11.58
"2023-03-29T17:00:00+00:00",9.35,6.02,207.36,7.03,1.08,224.9,3.88,24.14,250.88,0.24,11.68
"2023-03-29T18:00:00+00:00",9.36,5.65,202.72,6.74,1.02,224.9,3.91,24.14,251.11,0.24,11.56
"2023-03-29T19:00:00+00:00",9.37,6.47,208.07,11.43,1.02,224.3,3.77,24.14,251.24,0.24,11.34
"2023-03-29T21:00:00+00:00",9.38,8.11,218.78,19.44,1.32,222,3.82,24.13,251.38,0.24,11.63
"2023-03-29T22:00:00+00:00",9.38,8.75,220.34,19.13,1.47,221.2,4,23.27,251.38,0.24,11.43
