Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-07-28T01:00:00+00:00",18.48,4.43,250.52,5.57,1.54,249.34,4.55,24.14,254.12,0.15,17.74
"2023-07-28T02:00:00+00:00",18.47,4.38,250.86,5.54,1.44,249.73,4.45,24.14,253.75,0.14,17.7
"2023-07-28T03:00:00+00:00",18.47,4.34,251.19,5.58,1.35,250.11,4.36,24.13,253.55,0.14,17.72
"2023-07-28T04:00:00+00:00",18.47,4.33,251.51,5.51,1.27,250.47,4.29,24.13,254.48,0.14,17.69
"2023-07-28T06:00:00+00:00",18.49,4.32,252.15,7.44,1.12,251.2,4.15,24.13,262.87,0.11,17.73
"2023-07-28T07:00:00+00:00",18.5,4.62,246.12,8.65,1.06,251.38,4.12,24.13,263.99,0.11,18.06
"2023-07-28T09:00:00+00:00",18.53,5.21,234.05,11.26,0.93,251.75,4.05,24.13,264.64,0.11,18.18
"2023-07-28T10:00:00+00:00",18.54,5.73,231.66,11.88,0.88,251.88,4.08,21.63,262.12,0.12,18.75
"2023-07-28T12:00:00+00:00",18.55,6.97,227.91,13.26,0.77,252.15,4.14,16.63,260.61,0.16,18.82
"2023-07-28T13:00:00+00:00",18.56,7.08,229.64,13.02,0.73,252.39,4.2,19.13,260.26,0.17,18.8
"2023-07-28T15:00:00+00:00",18.57,7.31,233.1,13.19,0.66,252.87,4.31,24.13,258.79,0.19,18.78
"2023-07-28T16:00:00+00:00",18.57,7.12,231.15,12.27,0.63,253.11,4.36,24.13,258,0.19,18.64
"2023-07-28T18:00:00+00:00",18.48,6.74,227.25,11.85,0.57,253.59,4.47,24.13,257.94,0.19,17.75
"2023-07-28T19:00:00+00:00",18.45,6.48,229.27,11.98,0.58,252.89,4.06,24.13,257.58,0.19,17.49
"2023-07-28T21:00:00+00:00",18.39,5.95,233.3,12.89,0.61,251.48,3.25,24.14,257.35,0.18,17.02
"2023-07-28T22:00:00+00:00",18.36,6.22,233.84,12.89,0.73,252.28,3.28,24.14,257.11,0.18,17.04
