Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-07-01T02:00:00+00:00",16.55,6.7,247.45,11.26,1.68,249.9,4.47,20.71,257.46,0.2,17.89
"2023-07-01T03:00:00+00:00",16.58,6.79,248.03,11.62,1.68,251.04,4.5,24.14,257.53,0.19,17.89
"2023-07-01T04:00:00+00:00",16.61,6.72,257.83,11.46,1.67,251.52,4.51,24.13,255.99,0.19,17.87
"2023-07-01T06:00:00+00:00",16.65,6.57,277.42,10.87,1.64,252.49,4.52,24.13,254.26,0.18,17.71
"2023-07-01T07:00:00+00:00",16.68,6.33,278.54,10.98,1.63,252.75,4.51,24.13,254.14,0.18,17.88
"2023-07-01T09:00:00+00:00",16.8,5.84,280.77,11.37,1.61,253.28,4.49,24.14,259.94,0.15,19.03
"2023-07-01T10:00:00+00:00",16.86,6.26,276.05,11.97,1.65,253.07,4.51,24.13,260.05,0.15,19.66
"2023-07-01T12:00:00+00:00",16.92,7.09,266.62,13.53,1.73,252.66,4.54,24.13,258.93,0.17,20.02
"2023-07-01T13:00:00+00:00",16.96,7.15,265.06,13.74,1.75,252.29,4.58,24.13,257.25,0.18,20.72
"2023-07-01T15:00:00+00:00",16.99,7.59,262.79,12.91,1.78,251.54,4.67,24.14,257.49,0.19,20.85
"2023-07-01T16:00:00+00:00",17.02,7.41,266.36,12.8,1.79,251.53,4.69,24.14,258.61,0.19,20.92
"2023-07-01T18:00:00+00:00",17.11,7.05,273.5,12.67,1.81,251.5,4.74,24.14,262.42,0.19,20.18
"2023-07-01T19:00:00+00:00",17.14,6.92,275.46,11.47,1.8,251.88,4.75,24.14,265.42,0.19,19.08
"2023-07-01T21:00:00+00:00",17.18,6.66,279.37,10.15,1.79,252.63,4.77,24.14,271.33,0.17,16.96
"2023-07-01T22:00:00+00:00",17.19,6.22,283.7,10.09,1.7,252.65,4.7,24.14,274.43,0.16,16.26
"2023-07-02T02:00:00+00:00",17.32,4.66,291.77,6.29,1.4,253.97,4.39,24.14,299.38,0.15,14.76
"2023-07-02T03:00:00+00:00",17.37,4.33,291.48,6.27,1.34,254.62,4.3,24.14,311.41,0.15,14.43
"2023-07-02T04:00:00+00:00",17.43,4.35,289.52,5.44,1.29,254.67,4.29,24.14,327.44,0.15,14.16
"2023-07-02T06:00:00+00:00",17.39,4.4,285.59,7.05,1.18,254.78,4.26,24.14,357.94,0.15,14.6
"2023-07-02T07:00:00+00:00",17.47,5.04,280.01,8.51,1.14,254.83,4.18,24.13,5.62,0.16,15.44
"2023-07-02T09:00:00+00:00",17.63,6.32,268.86,11.79,1.05,254.94,4.02,24.13,16.34,0.14,17.45
"2023-07-02T10:00:00+00:00",17.62,6.68,264.94,12.3,1.12,254.6,3.97,24.13,15.67,0.12,17.6
"2023-07-02T12:00:00+00:00",17.44,7.43,257.81,13.55,1.25,253.91,3.88,24.13,336.32,0.08,18.21
"2023-07-02T13:00:00+00:00",17.32,7.91,252.24,14.74,1.34,253.41,3.99,24.14,309.96,0.1,18.4
"2023-07-02T15:00:00+00:00",17.18,8.88,241.09,16.98,1.53,252.41,4.21,24.14,285.02,0.14,17.74
"2023-07-02T16:00:00+00:00",17.15,8.77,243.05,15.85,1.6,252.36,4.28,24.14,278.85,0.15,17.15
"2023-07-02T18:00:00+00:00",17.13,8.54,246.96,16.55,1.74,252.27,4.42,24.14,270.63,0.17,17.18
"2023-07-02T19:00:00+00:00",17.12,7.42,255.22,14.31,1.71,252.14,4.42,24.14,269.6,0.17,16.91
"2023-07-02T21:00:00+00:00",17.12,5.18,271.75,8.18,1.65,251.89,4.43,24.13,271.99,0.16,16.53
"2023-07-02T22:00:00+00:00",17.14,4.92,276.09,8.54,1.59,252.25,4.39,24.13,276.57,0.14,16.1
"2023-07-03T02:00:00+00:00",17.03,5.13,274.81,8.96,1.43,255.16,4.18,24.14,285.53,0.11,14.41
"2023-07-03T03:00:00+00:00",16.96,5.49,269.83,9.16,1.42,256.26,4.12,24.14,286.49,0.11,14.09
"2023-07-03T04:00:00+00:00",16.89,5.65,270.71,8.53,1.42,256.65,4.12,24.14,285.73,0.11,13.75
"2023-07-03T06:00:00+00:00",16.8,5.97,272.48,9.8,1.42,257.42,4.12,24.13,286.09,0.11,14.11
"2023-07-03T07:00:00+00:00",16.78,6.43,270.24,10.91,1.41,256.92,4.14,24.14,288.24,0.1,14.69
"2023-07-03T09:00:00+00:00",16.77,7.34,265.76,13.91,1.39,255.31,4.06,24.13,285.4,0.1,16.4
"2023-07-03T10:00:00+00:00",16.74,7.84,262.13,14.75,1.47,254.11,4.13,24.14,280.63,0.11,16.97
"2023-07-03T12:00:00+00:00",16.73,8.84,254.86,18.12,1.63,251.7,4.28,24.14,272.12,0.15,17.93
