Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-08-24T02:00:00+00:00",19.45,3.07,222.99,5.44,0.59,233.5,3.47,24.13,284.04,0.07,19.55
"2022-08-24T03:00:00+00:00",19.46,2.75,224.62,5.41,0.56,232.6,3.48,24.13,286.3,0.07,19.53
"2022-08-24T04:00:00+00:00",19.47,2.77,211.51,4.5,0.53,230.4,3.47,24.13,288.95,0.06,19.55
"2022-08-24T05:00:00+00:00",19.48,2.78,198.39,3.75,0.5,227.2,3.48,24.13,291.16,0.06,19.61
"2022-08-24T06:00:00+00:00",19.48,2.8,185.28,2.29,0.47,224.5,3.53,24.14,293.9,0.06,19.73
"2022-08-24T07:00:00+00:00",19.49,2.51,178.26,3.6,0.45,222.9,3.62,24.13,295.75,0.06,20.05
"2022-08-24T09:00:00+00:00",19.51,1.93,164.21,4.53,0.42,223,3.88,24.13,297.96,0.06,20.79
"2022-08-24T10:00:00+00:00",19.51,2.17,160.45,5.58,0.41,225.1,4.04,24.13,298.51,0.06,21.1
"2022-08-24T13:00:00+00:00",19.54,2.62,146.04,6.88,0.41,232.6,3.34,24.13,295.75,0.06,22.34
"2022-08-24T15:00:00+00:00",19.55,2.18,151.68,4.83,0.43,234.2,2.98,24.13,291.04,0.06,22.22
"2022-08-24T16:00:00+00:00",19.56,1.72,171.66,4.09,0.45,234.2,2.86,24.13,288.62,0.06,22.26
"2022-08-24T18:00:00+00:00",19.57,0.81,211.63,1.99,0.51,230.4,2.89,24.13,284.44,0.06,21.76
"2022-08-24T19:00:00+00:00",19.57,0.75,248.81,1.83,0.5,227.8,2.98,24.13,282.59,0.06,21.49
"2022-08-24T21:00:00+00:00",19.58,0.62,323.17,2.3,0.45,224.9,3.32,24.13,280.16,0.07,20.8
"2022-08-24T22:00:00+00:00",19.59,1.06,316.93,2,0.42,225.9,3.49,24.13,279.64,0.07,20.54
