Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-01-11T01:00:00+00:00",9.78,7.85,262.14,11.54,1.73,219.3,5.16,24.14,255.75,0.32,10.71
"2023-01-11T02:00:00+00:00",9.78,7.6,265.52,13.3,1.58,221.7,5.02,24.13,255.96,0.32,10.16
"2023-01-11T03:00:00+00:00",9.78,7.36,268.9,13.39,1.45,224.6,4.9,24.13,256.17,0.33,9.78
"2023-01-11T04:00:00+00:00",9.79,7.2,266.27,11.6,1.34,227.4,4.76,24.13,256.25,0.33,9.31
"2023-01-11T06:00:00+00:00",9.79,6.87,261,11,1.21,231,4.48,24.14,256.24,0.34,8.73
"2023-01-11T07:00:00+00:00",9.79,7.24,257.74,12.29,1.19,231.2,4.33,24.14,256.14,0.34,8.75
"2023-01-11T09:00:00+00:00",9.8,7.99,251.21,13.5,1.29,228.1,4.26,24.14,255.57,0.35,8.79
"2023-01-11T10:00:00+00:00",9.8,8.77,249.84,15.52,1.43,226.3,4.28,24.14,255.19,0.35,9.28
"2023-01-11T12:00:00+00:00",9.81,10.32,247.1,20.36,1.83,224.3,4.62,24.13,254.37,0.36,10.01
"2023-01-11T13:00:00+00:00",9.81,10.72,246.97,23.33,1.94,225.5,4.74,20.4,253.96,0.36,10.02
"2023-01-11T15:00:00+00:00",9.82,11.53,246.71,23.01,1.98,232.3,4.91,12.93,253.45,0.35,9.67
"2023-01-11T16:00:00+00:00",9.83,11.55,250.48,25.25,2.01,234.8,5,16.67,253.28,0.35,9.49
"2023-01-11T18:00:00+00:00",9.83,11.57,258.03,23.46,2.15,235,5.25,24.13,253.48,0.34,9.77
"2023-01-11T19:00:00+00:00",9.84,10.92,256.75,20.02,2.23,233.3,5.37,24.13,253.81,0.34,9.9
"2023-01-11T21:00:00+00:00",9.84,9.61,254.19,20.6,2.41,228.7,5.69,24.14,254.41,0.34,10.15
"2023-01-11T22:00:00+00:00",9.85,9.88,250.14,20.57,2.44,226.3,5.76,24.14,254.66,0.34,10.13
