"2024-07-15T01:00:00+00:00",17,0.9,197.59,2.28,0.22,207.47,1.88,24.13,204.17,0.02,15.54
"2024-07-15T02:00:00+00:00",16.97,0.81,147.54,3.24,0.25,180.64,2.02,24.13,180.14,0.03,15.05
"2024-07-15T03:00:00+00:00",16.93,0.72,97.49,4.09,0.28,153.82,2.17,24.13,159.37,0.04,14.19
"2024-07-15T04:00:00+00:00",16.91,1.09,94.81,3.95,0.28,155.12,2.21,24.13,146.94,0.06,14.02
"2024-07-15T06:00:00+00:00",16.89,1.84,89.45,5.48,0.28,157.73,2.28,24.14,139,0.1,15.66
"2024-07-15T07:00:00+00:00",16.88,2.74,96.93,6.41,0.27,160,2.33,24.14,135.35,0.1,16.66
"2024-07-15T09:00:00+00:00",16.91,4.53,111.9,7.31,0.26,164.55,2.42,24.14,137.86,0.11,18.05
"2024-07-15T10:00:00+00:00",16.94,4.48,130.61,7.89,0.26,170.22,2.48,18.14,143.65,0.1,18.48
"2024-07-15T12:00:00+00:00",16.97,4.38,168.03,8.24,0.31,126.12,2.28,6.15,158.23,0.09,17.39
"2024-07-15T13:00:00+00:00",16.97,4.73,164.84,8.11,0.34,115.15,2.33,10.45,165.89,0.08,17.55
"2024-07-15T15:00:00+00:00",17.12,5.43,158.46,6.22,0.4,93.21,2.43,19.05,151.04,0.08,17.47
"2024-07-15T16:00:00+00:00",17.11,5.23,176.5,7.51,0.39,95.61,2.53,20.74,145.66,0.07,17.33
"2024-07-15T18:00:00+00:00",17.09,4.82,212.57,9.01,0.36,100.41,2.73,24.13,122.46,0.07,17.39
"2024-07-15T19:00:00+00:00",17.07,4.15,215.81,10.88,0.42,141.42,2.6,24.14,117.84,0.08,17.11
