Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-25T01:00:00+00:00",10.97,6.73,25.38,10,0.32,221.3,6.11,24.14,74.89,0.28,6.54
"2023-04-25T02:00:00+00:00",10.97,6.74,21.77,10.94,0.32,223.6,6.24,24.14,74.73,0.28,6.36
"2023-04-25T03:00:00+00:00",10.97,6.74,18.17,10.2,0.31,227.4,6.23,24.14,74.61,0.28,5.64
"2023-04-25T04:00:00+00:00",10.97,6,16.19,8.94,0.31,231,6.17,24.14,74.5,0.28,4.96
"2023-04-25T06:00:00+00:00",10.97,4.53,12.22,7.89,0.29,234.6,5.97,24.14,74.31,0.28,3.76
"2023-04-25T07:00:00+00:00",10.97,4.36,16.86,8.49,0.28,234.4,5.84,24.14,74.28,0.28,4.44
"2023-04-25T09:00:00+00:00",10.97,4.03,26.14,8.74,0.25,231.1,5.63,24.14,74.36,0.28,6.92
"2023-04-25T10:00:00+00:00",10.96,3.49,40.11,8.47,0.24,228.3,5.6,24.14,74.45,0.28,7.81
"2023-04-25T12:00:00+00:00",10.96,2.84,58.17,5.98,0.23,224.8,5.73,24.13,74.69,0.28,9.22
"2023-04-25T13:00:00+00:00",10.96,2.9,88.78,4.98,0.24,223.7,5.97,24.13,74.69,0.28,9.87
"2023-04-25T15:00:00+00:00",10.96,3.03,149.99,7.57,0.25,227.4,6.23,24.14,74.84,0.28,9.69
"2023-04-25T16:00:00+00:00",10.96,2.97,157.41,7.23,0.25,231,6.17,24.14,74.88,0.28,8.86
"2023-04-25T18:00:00+00:00",10.95,2.84,172.24,5.43,0.24,235.2,6.2,24.14,74.85,0.28,8.38
"2023-04-25T19:00:00+00:00",10.95,2.86,149.49,4.14,0.22,235.3,6.2,24.14,74.8,0.28,8.2
"2023-04-25T21:00:00+00:00",10.95,2.9,103.99,4.76,0.2,231.3,5.48,24.14,74.66,0.29,7.91
"2023-04-25T22:00:00+00:00",10.95,3.61,103.38,5.6,0.2,215.3,2.8,24.13,74.57,0.29,7.73
