Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-03T01:00:00+00:00",17.14,5.11,300.94,8.81,2.77,251.28,6.32,24.14,258.72,0.1,15.87
"2023-08-03T02:00:00+00:00",17.11,4.89,313.33,8.89,2.55,252.08,6.17,24.14,257.92,0.09,15.74
"2023-08-03T03:00:00+00:00",17.08,4.66,325.72,8.98,2.33,252.87,6.02,24.14,258.55,0.08,15.33
"2023-08-03T04:00:00+00:00",17.05,4.68,326.48,9.85,2.18,253.84,5.9,24.14,261.6,0.06,15.24
"2023-08-03T06:00:00+00:00",17.03,4.72,327.99,9.24,1.87,255.77,5.65,24.13,261.45,0.03,15.7
"2023-08-03T07:00:00+00:00",17.03,4.92,333.27,10.44,1.75,256.16,5.6,24.13,303.18,0.01,16.04
"2023-08-03T09:00:00+00:00",17.11,5.33,343.83,9.66,1.52,256.93,5.51,24.14,46.98,0.05,16.64
"2023-08-03T10:00:00+00:00",17.21,5.03,339.8,9.43,1.44,256.76,5.48,24.14,43.7,0.07,17.54
"2023-08-03T12:00:00+00:00",18.29,4.25,330.91,8.7,1.27,256.42,5.42,24.14,46.4,0.13,19.02
"2023-08-03T13:00:00+00:00",18.47,3.79,319.59,8.34,1.22,256.12,5.22,24.14,48.61,0.14,19.73
"2023-08-03T15:00:00+00:00",18.65,2.87,296.94,6.95,1.13,255.51,4.83,24.14,68.7,0.13,20.28
"2023-08-03T16:00:00+00:00",18.61,2.91,293.09,6.21,1.1,255.35,4.79,24.14,72.97,0.11,20.07
"2023-08-03T18:00:00+00:00",18.54,2.98,285.38,5.16,1.04,255.03,4.7,24.14,61.22,0.1,18.98
"2023-08-03T19:00:00+00:00",18.54,3.31,295.47,4.68,1.03,255.51,4.61,24.14,57.16,0.13,18.46
"2023-08-03T21:00:00+00:00",18.52,3.98,315.66,6.18,1.01,256.46,4.42,24.13,55.32,0.17,17.37
"2023-08-03T22:00:00+00:00",18.47,4.07,319.18,6.26,1,257.78,4.33,24.13,57.57,0.19,16.58
