Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-12T01:00:00+00:00",10.35,8.88,255.33,14.51,2.03,207.4,4.62,23.97,238.28,0.04,9.11
"2023-04-12T02:00:00+00:00",10.38,8.59,256.96,13.54,2.14,211.3,4.81,24.05,244.76,0.05,8.9
"2023-04-12T03:00:00+00:00",10.41,8.29,258.58,11.43,2.23,216.1,4.95,24.13,249.06,0.05,8.44
"2023-04-12T04:00:00+00:00",10.44,8.18,251.21,10.84,2.22,219.9,5.02,24.13,251.76,0.06,7.86
"2023-04-12T06:00:00+00:00",10.48,7.97,236.48,17.64,1.96,224.2,4.88,24.13,253.58,0.06,7.8
"2023-04-12T07:00:00+00:00",10.51,8.87,236.81,18.39,1.86,225.9,4.75,24.13,252.65,0.06,7.34
"2023-04-12T09:00:00+00:00",10.55,10.66,237.48,21.3,1.85,229.1,4.66,24.13,249.72,0.06,7.93
"2023-04-12T10:00:00+00:00",10.57,12.18,234.87,23.92,1.95,229.4,4.79,23.8,247.2,0.06,8.49
"2023-04-12T12:00:00+00:00",10.6,15.23,229.64,29.71,2.31,226.7,5.11,24.14,243.43,0.06,9.01
"2023-04-12T13:00:00+00:00",10.61,15.63,233.31,30.08,2.43,225.9,5.29,20.09,242.86,0.05,8.32
"2023-04-12T15:00:00+00:00",10.64,16.43,240.66,28.03,2.63,227.8,5.51,12,242.55,0.05,8.35
"2023-04-12T16:00:00+00:00",10.66,15.87,246.77,25.49,2.68,229.6,5.67,9.58,243.14,0.05,8.79
"2023-04-12T18:00:00+00:00",10.69,14.76,258.99,27.02,2.71,231.2,5.86,4.73,247.07,0.05,8.35
"2023-04-12T19:00:00+00:00",10.71,14.09,261.7,25.25,2.68,230.6,5.86,10.05,248.82,0.05,8.02
"2023-04-12T21:00:00+00:00",10.74,14.12,264.61,24,2.48,228.6,5.77,20.67,252.38,0.05,7.9
"2023-04-12T22:00:00+00:00",10.76,13.19,265.66,22.27,2.37,227.3,5.7,21.83,253.72,0.06,8.02
