Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-11-29T01:00:00+00:00",10.88,3.09,301.98,5.28,0.58,280.54,3.19,24.14,52.83,0.06,5.45
"2023-11-29T02:00:00+00:00",10.87,3.2,303.07,5.23,0.58,281.58,3.13,24.13,50.19,0.05,5.42
"2023-11-29T03:00:00+00:00",10.85,3.32,304.17,5.14,0.59,282.63,3.07,24.13,49.92,0.05,5.24
"2023-11-29T04:00:00+00:00",10.83,3.22,323.09,5.1,0.56,280.48,3.1,24.13,48.53,0.05,5.06
"2023-11-29T06:00:00+00:00",10.8,3.01,0.93,3.92,0.51,276.19,3.17,24.13,54.41,0.06,5.19
"2023-11-29T07:00:00+00:00",10.78,3.06,10.84,2.33,0.48,273.31,3.2,24.13,57.17,0.07,5.12
"2023-11-29T09:00:00+00:00",10.76,3.17,30.67,3.07,0.43,267.56,3.25,24.14,59.98,0.1,4.96
"2023-11-29T10:00:00+00:00",10.76,3.11,38.43,3.53,0.42,267.36,3.19,24.14,60.1,0.1,5.26
"2023-11-29T12:00:00+00:00",10.72,2.22,41.64,4.13,0.41,266.96,3.08,24.13,61.87,0.09,6.07
"2023-11-29T13:00:00+00:00",10.71,2.44,44.76,4.69,0.41,264.91,3.02,24.13,67.6,0.1,6.4
"2023-11-29T15:00:00+00:00",10.7,2.89,50.99,6.14,0.4,260.81,2.9,24.13,76.89,0.1,6.19
"2023-11-29T16:00:00+00:00",10.7,3.6,50.46,7.34,0.41,257.85,2.88,24.13,79.07,0.09,5.68
"2023-11-29T18:00:00+00:00",10.7,5.01,49.39,6.56,0.44,251.92,2.84,24.13,83.31,0.09,4.62
"2023-11-29T19:00:00+00:00",10.69,5.15,48.36,5.91,0.47,223.11,2.82,24.13,84.19,0.1,4.39
"2023-11-29T21:00:00+00:00",10.67,5.42,46.31,7.13,0.52,165.5,2.79,24.13,82.46,0.1,3.73
"2023-11-29T22:00:00+00:00",10.66,5.38,43.06,7.25,0.55,163.27,2.82,24.14,83.91,0.1,3.41
