Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-07-15T02:00:00+00:00",21.16,3.58,13.32,2.79,0.2,224.4,5.28,24.14,270,0.03,16.83
"2022-07-15T03:00:00+00:00",21.21,3.64,5.65,2.96,0.19,226.3,5.28,24.14,270,0.07,16.38
"2022-07-15T04:00:00+00:00",21.24,3.6,3.54,3.58,0.19,225.6,5.22,24.14,270,0.07,15.9
"2022-07-15T05:00:00+00:00",21.28,3.55,1.43,3.71,0.18,222.5,5.01,24.13,270,0.06,15.68
"2022-07-15T06:00:00+00:00",21.32,3.51,359.32,4.06,0.18,216.8,4.68,24.14,270,0.05,16.06
"2022-07-15T07:00:00+00:00",21.36,3.49,359.08,3.98,0.17,208.7,4.3,24.14,270,0.05,16.74
"2022-07-15T09:00:00+00:00",21.42,3.45,358.61,3.68,0.17,197,3.54,24.13,270,0.03,18.82
"2022-07-15T10:00:00+00:00",21.46,2.75,335.71,7.44,0.18,195.9,3.14,24.13,90,0.09,19.61
"2022-07-15T13:00:00+00:00",21.54,3.99,210.5,9.9,0.19,208.9,3.66,24.14,90,0.04,19.63
"2022-07-15T15:00:00+00:00",21.59,5.03,226.01,10.26,0.17,223.1,4.24,24.14,270,0.1,19.64
"2022-07-15T16:00:00+00:00",21.62,4.9,226.98,9.33,0.17,227.3,4.72,24.14,270,0.1,19.7
"2022-07-15T18:00:00+00:00",21.67,4.66,228.92,9.52,0.15,228.5,5.42,24.14,270,0.08,19.71
"2022-07-15T19:00:00+00:00",21.69,4.3,235.08,8.23,0.14,226.9,5.6,24.13,270,0.06,19.45
"2022-07-15T21:00:00+00:00",21.74,3.57,247.39,6.03,0.13,221.1,5.08,24.13,270,0.04,18.97
"2022-07-15T22:00:00+00:00",21.76,3.08,269.97,4.52,0.13,219.8,4.01,24.13,270,0.03,18.81
