Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-11-13T02:00:00+00:00",14.01,3.74,121.47,5.68,0.58,212.7,4.32,24.13,242.97,0.1,13.84
"2022-11-13T04:00:00+00:00",14.01,3.79,119.28,6.73,0.53,218.4,4.38,24.13,244.3,0.09,13.7
"2022-11-13T06:00:00+00:00",14.01,4.31,118.79,7.03,0.49,219.7,4.15,24.14,247.25,0.08,13.63
"2022-11-13T07:00:00+00:00",14.01,4.61,117.87,6.93,0.49,216.5,3.73,24.14,248.93,0.08,13.64
"2022-11-13T09:00:00+00:00",14,5.22,116.03,8.14,0.57,208.1,3.32,24.13,251.99,0.08,14.13
"2022-11-13T10:00:00+00:00",14,5.19,118.28,8.04,0.62,205.6,3.3,24.13,252.8,0.08,14.71
"2022-11-13T12:00:00+00:00",14,5.12,122.79,8.29,0.73,203.6,3.32,24.14,253.11,0.09,15.11
"2022-11-13T13:00:00+00:00",13.99,4.97,123,8.85,0.75,201.8,3.38,24.14,252.18,0.09,15.07
"2022-11-13T15:00:00+00:00",13.99,4.67,123.43,9.15,0.77,199.7,3.52,24.13,249.7,0.1,14.21
"2022-11-13T16:00:00+00:00",13.99,4.28,122.88,8.16,0.78,200.9,3.48,24.13,248,0.1,13.8
"2022-11-13T18:00:00+00:00",13.99,3.5,121.77,6.44,0.94,195.6,3.46,24.14,244.27,0.09,13.44
"2022-11-13T19:00:00+00:00",13.99,3.32,121.82,6.05,1.1,191.3,3.6,24.14,242.58,0.09,13.45
"2022-11-13T21:00:00+00:00",13.99,3.84,120.68,5.88,1.45,190,3.98,24.13,240.1,0.08,13.52
"2022-11-13T22:00:00+00:00",13.99,3.52,126.47,5.37,1.55,195.2,4.12,24.13,239.62,0.08,13.44
