Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-06-02T02:00:00+00:00",14.87,6.14,33.21,9.21,0.49,114.2,2.72,24.14,83.17,0.14,10.36
"2023-06-02T03:00:00+00:00",14.88,6.06,30.05,9.61,0.5,113.5,2.75,24.14,84.9,0.14,10.19
"2023-06-02T04:00:00+00:00",14.89,6.38,30.63,9.57,0.5,111.5,2.74,24.14,86.71,0.14,9.99
"2023-06-02T06:00:00+00:00",14.91,7.01,31.78,10.52,0.42,102.4,2.4,24.13,86.54,0.13,10.17
"2023-06-02T07:00:00+00:00",14.91,6.96,37.09,11.09,0.39,99.3,2.29,24.14,85.67,0.13,11
"2023-06-02T09:00:00+00:00",14.94,6.86,47.71,11.58,0.38,99.3,2.26,24.14,83.35,0.12,12.91
"2023-06-02T10:00:00+00:00",14.95,6.76,48.2,11.56,0.39,105.9,2.34,24.14,81.99,0.12,13.83
"2023-06-02T12:00:00+00:00",14.98,6.55,49.17,11.91,0.4,120.3,2.58,24.13,82.15,0.11,15.25
"2023-06-02T13:00:00+00:00",14.99,6.48,47.85,11.77,0.4,120.6,2.6,24.13,82.59,0.1,15.79
"2023-06-02T15:00:00+00:00",15.01,6.34,45.21,11.9,0.39,117.6,2.55,24.13,85.02,0.09,16.51
"2023-06-02T16:00:00+00:00",15.03,6.53,44.36,12.2,0.4,116.7,2.59,24.13,85.67,0.08,16.48
"2023-06-02T18:00:00+00:00",15.05,6.91,42.65,11.62,0.36,109.4,2.41,24.13,84.88,0.08,14.99
"2023-06-02T19:00:00+00:00",15.06,6.65,44.89,11.41,0.32,105,2.19,24.13,85.21,0.08,13.89
"2023-06-02T21:00:00+00:00",15.08,6.67,46.46,11.43,0.31,106,2.19,24.13,85.18,0.08,11.98
"2023-06-02T22:00:00+00:00",15.09,6.79,42.02,11.22,0.32,112,2.37,24.13,84.22,0.08,11.67
