Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-07-10T02:00:00+00:00",18.59,4.58,240.31,7.05,0.96,251.66,3.51,24.14,306.75,0.12,16.86
"2023-07-10T03:00:00+00:00",18.56,4.54,240.81,7.07,0.98,250.89,3.53,24.13,305.27,0.13,16.65
"2023-07-10T04:00:00+00:00",18.53,4.64,236.33,6.63,0.98,249.08,3.53,24.13,303.05,0.13,16.45
"2023-07-10T06:00:00+00:00",18.53,4.84,227.38,7.58,0.98,245.45,3.53,24.13,301.04,0.12,17.03
"2023-07-10T07:00:00+00:00",18.56,5.03,223.1,7.73,1,243.22,3.55,24.14,298.11,0.11,17.38
"2023-07-10T09:00:00+00:00",18.64,5.91,203.85,11.21,1.03,238.76,3.59,24.14,275.3,0.09,18.09
"2023-07-10T10:00:00+00:00",18.7,5.64,204.43,11.11,1.06,237.83,3.63,24.14,259.86,0.09,18.18
"2023-07-10T12:00:00+00:00",18.83,5.31,204.15,9.35,0.63,243.19,3.58,24.14,245.04,0.13,17.91
"2023-07-10T13:00:00+00:00",18.9,5.29,193.95,9.41,0.63,243.23,3.59,24.14,245.26,0.15,18.14
"2023-07-10T15:00:00+00:00",19,5.26,173.55,9.32,0.62,243.32,3.6,24.13,250.73,0.15,18.65
"2023-07-10T16:00:00+00:00",19.02,5,176.41,8.35,0.63,243.92,3.68,24.14,249.48,0.14,18.8
"2023-07-10T18:00:00+00:00",18.99,4.47,182.12,7.37,0.64,245.11,3.83,24.14,243.9,0.12,18.76
"2023-07-10T19:00:00+00:00",18.93,4.02,187.97,7.15,0.68,246.06,4.01,24.14,243.31,0.11,18.74
"2023-07-10T21:00:00+00:00",18.83,3.11,199.68,6.29,0.76,247.96,4.36,24.14,244.05,0.1,18.39
"2023-07-10T22:00:00+00:00",18.78,3.56,190.61,7.13,0.86,246.79,4.27,24.14,244.51,0.1,18.22
