Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-11-15T01:00:00+00:00",12.4,7.78,270.68,11.63,2.54,257.44,5.64,24.14,258.52,0.17,10.47
"2023-11-15T02:00:00+00:00",12.38,7.78,270.43,11.19,2.48,257.37,5.61,24.14,257.48,0.18,10.37
"2023-11-15T03:00:00+00:00",12.37,7.78,270.19,11.36,2.42,257.31,5.59,24.14,257.55,0.18,10.28
"2023-11-15T04:00:00+00:00",12.36,7.98,270.38,11.65,2.39,257.64,5.53,24.14,256.62,0.18,10.24
"2023-11-15T06:00:00+00:00",12.33,8.37,270.75,11.72,2.34,258.31,5.41,24.14,257.04,0.18,10.17
"2023-11-15T07:00:00+00:00",12.31,8.44,272.25,11.73,2.3,258.44,5.38,24.14,255.45,0.17,10.07
"2023-11-15T09:00:00+00:00",12.3,8.58,275.24,12.42,2.21,258.71,5.33,24.13,255.46,0.16,10.15
"2023-11-15T10:00:00+00:00",12.3,8.57,276.77,13.9,2.18,258.7,5.28,24.13,255.52,0.15,10.49
"2023-11-15T12:00:00+00:00",12.28,8.54,279.83,12.36,2.13,258.69,5.17,24.13,255.66,0.16,11.32
"2023-11-15T13:00:00+00:00",12.29,8.4,279.19,12.83,2.11,258.75,5.14,24.13,256.18,0.17,11.52
"2023-11-15T15:00:00+00:00",12.27,7.33,276.14,11.94,2.08,258.88,5.09,24.13,255.8,0.17,11.25
"2023-11-15T16:00:00+00:00",12.25,6.67,274.96,10.1,2.04,259.07,5.06,24.13,255.85,0.16,10.85
"2023-11-15T18:00:00+00:00",12.22,5.36,272.59,8.16,1.95,259.44,5,24.13,255.21,0.14,10.29
"2023-11-15T19:00:00+00:00",12.21,4.82,275.97,7.66,1.86,259.27,4.97,24.13,257.43,0.13,10.07
"2023-11-15T21:00:00+00:00",12.18,3.74,282.74,6.09,1.69,258.94,4.9,24.14,257.51,0.11,9.81
"2023-11-15T22:00:00+00:00",12.16,3.03,290.91,5.01,1.59,258.43,4.88,24.14,256.93,0.11,9.84
