Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-08-17T02:00:00+00:00",20.92,2.12,48.28,3.18,0.11,221.7,5.46,24.14,265.41,0.21,17.77
"2022-08-17T03:00:00+00:00",20.94,2.37,39.86,3.27,0.12,225,5.76,24.14,265.1,0.21,17.66
"2022-08-17T04:00:00+00:00",20.95,2.44,32.94,3.2,0.12,229.7,5.95,24.13,265.12,0.21,17.63
"2022-08-17T05:00:00+00:00",20.96,2.5,26.01,3.79,0.12,233.5,6.18,24.13,265.12,0.21,17.64
"2022-08-17T06:00:00+00:00",20.97,2.57,19.09,4.8,0.13,235.8,6.4,24.13,265.31,0.21,17.76
"2022-08-17T07:00:00+00:00",20.98,2.53,27.32,5.25,0.13,236,6.47,24.13,265.46,0.21,18.37
"2022-08-17T09:00:00+00:00",21,2.46,43.78,3.56,0.13,233,5.77,20.82,265.95,0.21,20.38
"2022-08-17T10:00:00+00:00",21.01,2.23,59.93,1.81,0.12,229.1,5.21,16.85,266.12,0.21,21.27
"2022-08-17T13:00:00+00:00",21.04,1.72,110.21,4.04,0.14,220,5.35,13.99,266.49,0.21,21.06
"2022-08-17T15:00:00+00:00",21.06,0.47,221.37,2.61,0.16,220.3,6.26,24.14,266.53,0.21,20.51
"2022-08-17T16:00:00+00:00",21.07,0.64,258.64,2.69,0.17,216.1,5.43,24.14,266.56,0.21,20.48
"2022-08-17T18:00:00+00:00",21.08,0.98,333.19,7.78,0.21,185.3,4.05,24.13,266.42,0.22,20.62
"2022-08-17T19:00:00+00:00",21.09,1.25,344.98,6.96,0.23,161.3,3.04,24.13,266.43,0.22,20.2
"2022-08-17T21:00:00+00:00",21.11,1.79,8.57,7.19,0.29,122.8,2.54,24.13,266.26,0.22,19.29
"2022-08-17T22:00:00+00:00",21.12,1.98,12.2,7.7,0.29,118.4,2.61,24.13,266.09,0.21,18.88
