Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-05-30T01:00:00+00:00",14.92,7.39,39.27,10.86,0.42,106.3,2.52,24.14,78.51,0.16,10.02
"2023-05-30T02:00:00+00:00",14.95,7.31,38.2,10.34,0.4,103.1,2.44,24.14,80.37,0.16,9.88
"2023-05-30T03:00:00+00:00",14.97,7.22,37.12,10.25,0.35,98.7,2.28,24.14,81.99,0.16,9.62
"2023-05-30T04:00:00+00:00",14.98,7.23,37.18,10.47,0.33,93.2,2.11,24.14,83.13,0.16,9.57
"2023-05-30T06:00:00+00:00",15.01,7.26,37.31,11.75,0.35,94.4,2.14,24.13,83.16,0.17,10.35
"2023-05-30T07:00:00+00:00",15.02,7.5,42.18,12.99,0.38,100.1,2.27,24.14,82.36,0.17,11.61
"2023-05-30T09:00:00+00:00",15.05,7.97,51.92,14.22,0.46,112.5,2.58,24.14,81.42,0.18,14.02
"2023-05-30T10:00:00+00:00",15.06,7.94,51.98,14.62,0.49,115.5,2.68,24.14,80.96,0.18,14.98
"2023-05-30T12:00:00+00:00",15.09,7.88,52.09,14.61,0.51,114.8,2.73,24.13,80.44,0.18,16.51
"2023-05-30T13:00:00+00:00",15.1,7.85,51.02,14.58,0.51,112.9,2.72,24.13,80.35,0.19,16.97
"2023-05-30T15:00:00+00:00",15.13,7.8,48.89,14.39,0.48,103.6,2.58,24.14,79.49,0.19,17.34
"2023-05-30T16:00:00+00:00",15.14,7.73,49.46,13.76,0.43,95.1,2.39,24.13,78.91,0.19,17.41
"2023-05-30T18:00:00+00:00",15.16,7.6,50.6,13.92,0.38,83.3,2.16,24.13,77.74,0.19,15.31
"2023-05-30T19:00:00+00:00",15.18,7.46,51.28,13.51,0.39,85.1,2.19,24.13,77.18,0.19,14.13
"2023-05-30T21:00:00+00:00",15.21,7.08,51.63,11.16,0.45,100.6,2.43,24.14,76.5,0.19,12.23
"2023-05-30T22:00:00+00:00",15.22,6.66,49.05,10.84,0.49,107.2,2.57,24.14,76.25,0.19,11.95
