Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-06-10T01:00:00+00:00",15.65,4.01,38.31,7.97,0.36,108.33,2.69,24.13,71.48,0.15,18.53
"2023-06-10T02:00:00+00:00",15.64,3.8,38.82,7.5,0.35,113.45,2.92,24.13,70.92,0.16,18.4
"2023-06-10T03:00:00+00:00",15.63,3.59,39.34,7.16,0.34,118.56,3.14,24.13,70.91,0.16,18.46
"2023-06-10T04:00:00+00:00",15.62,3.2,47.17,6.97,0.33,123.68,3.36,24.13,72.03,0.17,18.57
"2023-06-10T06:00:00+00:00",15.64,2.41,62.82,7.22,0.32,133.91,3.81,24.14,74.66,0.17,19.16
"2023-06-10T07:00:00+00:00",15.67,3.09,71.88,7.85,0.31,139.03,4.03,24.14,75.68,0.18,19.98
"2023-06-10T09:00:00+00:00",15.79,4.46,90,9.48,0.29,149.26,4.47,24.13,80.34,0.19,21.29
"2023-06-10T10:00:00+00:00",15.88,4.32,99.5,9.4,0.28,154.38,4.7,24.13,83.21,0.19,22.2
"2023-06-10T12:00:00+00:00",16.16,4.05,118.51,8.82,0.26,164.61,5.14,24.13,90.64,0.18,22.24
"2023-06-10T13:00:00+00:00",16.38,3.58,131.02,8.25,0.26,169.72,5.36,24.13,96.3,0.17,21.62
"2023-06-10T15:00:00+00:00",16.7,2.64,156.03,5.7,0.24,179.96,5.81,24.13,107.66,0.14,21.39
"2023-06-10T16:00:00+00:00",16.67,1.97,161.78,5.51,0.23,185.07,6.03,21.28,104.37,0.12,21.73
"2023-06-10T18:00:00+00:00",16.62,0.64,173.29,2.52,0.21,195.3,6.48,15.57,96.56,0.07,20.73
"2023-06-10T19:00:00+00:00",16.59,0.66,207.15,2.77,0.21,200.42,6.7,18.43,70.96,0.06,20
"2023-06-10T21:00:00+00:00",16.55,0.69,274.86,2.19,0.19,210.65,7.14,24.14,32.76,0.11,18.34
"2023-06-10T22:00:00+00:00",16.55,0.72,273.87,2.51,0.18,215.77,7.37,23.3,32.5,0.14,18.14
