Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-03T02:00:00+00:00",19.91,2.48,189.17,5.4,0.08,211.3,4.48,24.14,83.99,0.03,17.97
"2022-09-03T03:00:00+00:00",19.89,2.57,198.55,4.99,0.09,215,4.98,24.14,90,0.02,18
"2022-09-03T04:00:00+00:00",19.87,2.9,201.94,3.34,0.09,219.2,5.21,24.14,104.04,0.01,17.98
"2022-09-03T05:00:00+00:00",19.85,3.22,205.32,3.77,0.09,223.3,5.24,24.14,180,0.01,17.95
"2022-09-03T06:00:00+00:00",19.86,3.55,208.71,2.87,0.1,224.7,5.07,24.14,242.45,0.02,17.73
"2022-09-03T07:00:00+00:00",19.87,3.63,212.2,4.74,0.1,219.2,4.62,24.14,251.2,0.03,18.17
"2022-09-03T09:00:00+00:00",19.97,3.51,185.86,7.27,0.13,177.2,3.79,24.14,258.14,0.06,19.03
"2022-09-03T10:00:00+00:00",20.06,4.02,198.84,7.97,0.15,154.7,3.51,24.14,259.2,0.08,19.04
"2022-09-03T12:00:00+00:00",20.2,5.04,224.79,9.3,0.18,136.9,2.27,24.14,257.7,0.12,19.03
"2022-09-03T13:00:00+00:00",20.25,4.95,227.94,9.38,0.21,135.4,2.03,24.14,256.97,0.14,19.32
"2022-09-03T15:00:00+00:00",20.23,4.77,234.23,8.57,0.23,142.8,2.12,24.14,259.73,0.18,19.64
"2022-09-03T16:00:00+00:00",20.17,4.18,228.53,7.96,0.24,147.6,2.18,24.14,260.59,0.2,19.48
"2022-09-03T18:00:00+00:00",20.09,3,217.12,4.9,0.21,157.5,2.22,24.14,260.87,0.23,18.85
"2022-09-03T19:00:00+00:00",20.05,3.38,190.83,3.67,0.2,161.2,2.2,24.14,260.87,0.23,18.64
"2022-09-03T21:00:00+00:00",20,4.14,138.25,5.71,0.19,160.3,2.12,24.14,258.66,0.21,18.45
"2022-09-03T22:00:00+00:00",19.98,4.44,139.17,7.11,0.19,158.7,2.16,24.13,256.09,0.2,18.49
