Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-11-18T02:00:00+00:00",12.66,9.9,270.65,12.93,1.26,225.5,4.81,24.14,253.44,0.41,9.39
"2022-11-18T03:00:00+00:00",12.66,9.89,272.13,11.97,1.26,224.3,4.79,24.14,252.77,0.4,9.21
"2022-11-18T04:00:00+00:00",12.66,9.27,273.86,11.52,1.24,223.4,4.85,24.14,252.2,0.4,9.02
"2022-11-18T06:00:00+00:00",12.66,8.03,277.33,11.17,1.14,223.3,5.13,24.13,251.25,0.39,8.86
"2022-11-18T07:00:00+00:00",12.66,7.9,277.81,10.74,1.09,224.5,5.23,24.13,250.81,0.38,8.77
"2022-11-18T09:00:00+00:00",12.66,6.77,281.8,10.32,0.97,227.5,5.35,24.14,250.73,0.36,8.88
"2022-11-18T10:00:00+00:00",12.66,6.72,282.97,10.36,0.92,228.5,5.4,24.14,251.16,0.35,9.47
"2022-11-18T12:00:00+00:00",12.66,6.63,285.31,10.44,0.84,227.8,5.41,24.14,252.29,0.35,10.79
"2022-11-18T13:00:00+00:00",12.66,6.59,289.32,10.23,0.8,226.1,5.37,24.14,252.82,0.35,11.24
"2022-11-18T15:00:00+00:00",12.66,6.5,297.33,9.36,0.75,222.2,5.09,24.14,253.58,0.35,11.61
"2022-11-18T16:00:00+00:00",12.66,6.4,298.56,8.58,0.73,221,5.01,24.14,253.92,0.35,11.15
"2022-11-18T18:00:00+00:00",12.65,6.2,301.02,8.14,0.7,221.1,5.03,24.14,254.43,0.35,10.02
"2022-11-18T19:00:00+00:00",12.65,6.25,303.7,7.89,0.69,222.6,5.06,24.14,254.61,0.36,9.67
"2022-11-18T21:00:00+00:00",12.64,6.36,309.05,8,0.66,227.5,5.1,24.14,254.76,0.36,8.93
"2022-11-18T22:00:00+00:00",12.64,6.05,313.84,8.31,0.64,229.6,5.18,24.14,254.77,0.36,8.74
