Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-02T03:00:00+00:00",19.65,5.43,59.78,5.19,0.3,116.5,2.27,24.13,77.5,0.28,18.85
"2022-09-02T04:00:00+00:00",19.65,4.99,58.07,5.48,0.34,124.7,2.39,24.13,76.82,0.28,18.58
"2022-09-02T05:00:00+00:00",19.65,4.55,56.37,5.4,0.35,128.4,2.45,24.13,76.61,0.27,17.99
"2022-09-02T06:00:00+00:00",19.66,4.11,54.66,6.31,0.36,130,2.52,24.13,76.66,0.27,17.83
"2022-09-02T07:00:00+00:00",19.68,4.05,55.61,6.45,0.38,129.7,2.52,24.13,76.8,0.26,18.16
"2022-09-02T09:00:00+00:00",19.75,3.92,57.5,4.84,0.46,128.5,2.55,24.14,77.58,0.25,18.99
"2022-09-02T10:00:00+00:00",19.84,4.17,76.2,5.17,0.49,127.1,2.61,24.14,78.36,0.25,19.85
"2022-09-02T13:00:00+00:00",20.12,4.43,116.85,8.44,0.47,123.1,2.55,24.14,84.32,0.23,21.06
"2022-09-02T15:00:00+00:00",20.28,2.97,151.26,7.22,0.46,129,2.55,24.13,91.96,0.21,20.34
"2022-09-02T16:00:00+00:00",20.29,2.92,139.36,6.88,0.44,132.6,2.53,24.13,96.14,0.19,19.91
"2022-09-02T18:00:00+00:00",20.28,2.82,115.57,5.98,0.35,132.4,2.48,24.13,101.79,0.14,19.38
"2022-09-02T19:00:00+00:00",20.19,2.74,124.13,5.05,0.32,128.1,2.37,20.34,99.41,0.12,18.91
"2022-09-02T21:00:00+00:00",20.05,2.59,141.25,3.1,0.29,125.4,2.28,12.75,84.84,0.08,18.46
"2022-09-02T22:00:00+00:00",20.02,2.5,150.97,4.95,0.29,126.6,2.31,16.54,78.41,0.07,18.31
