Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-03-14T01:00:00+00:00",7.43,9.22,254.08,16.47,2.17,222.1,5.36,24.13,259.91,0.13,8.95
"2023-03-14T02:00:00+00:00",7.44,9.69,277.1,17.88,1.96,222.2,5.17,24.13,260.24,0.13,8.88
"2023-03-14T03:00:00+00:00",7.46,10.15,300.13,17.65,1.75,223.6,5.05,24.14,260.62,0.13,6.96
"2023-03-14T04:00:00+00:00",7.47,10.53,293.1,15.55,1.57,225.6,4.99,24.14,260.49,0.13,5.56
"2023-03-14T06:00:00+00:00",7.5,11.3,279.04,15.79,1.29,228.6,5.12,24.13,261.28,0.12,4.57
"2023-03-14T07:00:00+00:00",7.52,11.22,291.79,16.09,1.2,229.1,5.25,24.13,262.12,0.12,4.36
"2023-03-14T09:00:00+00:00",7.54,11.05,317.29,15.76,1.08,227.2,5.59,0.06,264.86,0.11,4.99
"2023-03-14T10:00:00+00:00",7.56,9.67,317.42,13.11,1.05,225.5,5.67,7.08,266.93,0.1,5.18
"2023-03-14T13:00:00+00:00",7.59,6.78,310.82,10.57,1.03,220.1,5.54,22.12,277.59,0.08,7.83
"2023-03-14T15:00:00+00:00",7.62,6.5,297.09,10.01,1.02,220.9,5.11,24.13,286.31,0.08,8.36
"2023-03-14T16:00:00+00:00",7.63,6.22,297.33,8.82,1,223.9,4.86,24.13,289.14,0.08,8.38
"2023-03-14T18:00:00+00:00",7.66,5.66,297.81,7.56,0.95,229.4,4.39,24.13,292.29,0.08,6.97
"2023-03-14T19:00:00+00:00",7.67,5.29,300.11,9.64,0.95,230.2,4.19,24.13,292.52,0.08,6.56
"2023-03-14T21:00:00+00:00",7.7,5.57,276.88,8.9,1.03,228.6,3.95,24.14,292.12,0.08,5.41
"2023-03-14T22:00:00+00:00",7.71,5.87,277.42,8.03,1.15,227.7,3.86,24.14,291.8,0.08,5.18
