Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-11-12T02:00:00+00:00",14,3.52,168.13,5.59,0.68,209.3,4.11,24.14,92.12,0.07,13.54
"2022-11-12T03:00:00+00:00",14,3.3,169.08,5.39,0.65,213.2,4.17,24.14,92.31,0.06,13.58
"2022-11-12T04:00:00+00:00",13.99,3.42,160.46,5.04,0.63,216.7,4.29,24.13,92.57,0.05,13.56
"2022-11-12T06:00:00+00:00",13.99,3.67,143.21,5.31,0.59,218,4.46,24.13,95.79,0.04,13.49
"2022-11-12T07:00:00+00:00",13.99,3.54,140.23,5.16,0.57,216.7,4.44,24.13,99.46,0.04,13.61
"2022-11-12T09:00:00+00:00",13.98,3.29,134.28,7.31,0.59,212,4.24,24.13,108.08,0.03,14.2
"2022-11-12T10:00:00+00:00",13.98,3.65,135.83,8.12,0.6,210,4.28,24.13,111.37,0.03,14.68
"2022-11-12T12:00:00+00:00",13.98,4.38,138.94,7.98,0.62,209.7,4.39,24.13,118.22,0.03,15.27
"2022-11-12T13:00:00+00:00",13.98,4.13,135.76,7.63,0.61,211.5,4.41,24.13,120.53,0.03,15.42
"2022-11-12T15:00:00+00:00",13.98,3.62,129.4,7.73,0.56,218.9,4.52,24.13,123.69,0.03,15.25
"2022-11-12T16:00:00+00:00",13.97,3.67,125.84,6.46,0.54,222.1,4.7,24.14,123.02,0.03,14.88
"2022-11-12T18:00:00+00:00",13.97,3.78,118.71,6.6,0.49,223.9,5.07,24.14,120.02,0.03,14.29
"2022-11-12T19:00:00+00:00",13.97,3.68,121.59,6.2,0.48,222.7,5.18,24.14,118.52,0.03,14.32
"2022-11-12T21:00:00+00:00",13.97,3.63,117.16,5.96,0.5,218.1,5.39,24.13,117.6,0.03,14.14
"2022-11-12T22:00:00+00:00",13.97,3.8,119.89,6,0.51,215.5,5.61,24.13,118.22,0.03,14.07
