Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-07-08T02:00:00+00:00",17.98,1.03,83.94,2.49,0.13,227.5,4.79,24.13,270,0.01,15.85
"2022-07-08T03:00:00+00:00",17.9,0.91,71.6,2.69,0.14,225.6,4.63,24.13,90,0.04,15.6
"2022-07-08T04:00:00+00:00",17.83,1.27,48.61,3.37,0.14,224.1,4.38,24.14,90,0.07,15.38
"2022-07-08T06:00:00+00:00",17.77,1.98,2.62,3.24,0.15,225.8,4.28,24.14,90,0.05,15.75
"2022-07-08T07:00:00+00:00",17.8,1.86,3.43,3,0.15,228.8,4.41,24.14,90,0.02,16.84
"2022-07-08T09:00:00+00:00",17.93,0.85,349.24,4.23,0.14,235,4.8,24.14,270,0.07,19.61
"2022-07-08T10:00:00+00:00",18.09,1.46,305.01,6.05,0.13,236.8,4.89,24.14,270,0.07,20.41
"2022-07-08T13:00:00+00:00",18.41,2.95,213.68,7.49,0.19,231.7,1.8,24.14,270,0.04,20.25
"2022-07-08T15:00:00+00:00",18.46,3.47,207.94,7.21,0.37,224.2,2.24,24.13,90,0.04,20.12
"2022-07-08T16:00:00+00:00",18.48,3.36,212.49,6.82,0.43,226,2.37,24.13,90,0.06,19.9
"2022-07-08T18:00:00+00:00",18.47,3.14,221.58,6.46,0.47,231.8,2.59,24.13,90,0.02,19.63
"2022-07-08T19:00:00+00:00",18.41,2.55,221.83,4.86,0.44,233.6,2.7,24.13,90,0,19.31
"2022-07-08T21:00:00+00:00",18.29,1.37,222.32,1.27,0.34,236.2,3,24.14,270,0.07,18.5
"2022-07-08T22:00:00+00:00",18.21,1.24,230.64,0.84,0.3,237.3,3.12,24.14,270,0.07,18.31
