Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-02T03:00:00+00:00",16.39,3.84,284.85,6.43,1.18,225.1,4.6,24.13,256.38,0.31,14.81
"2022-10-02T04:00:00+00:00",16.38,3.29,315.67,4.47,1.09,229.3,4.49,19.68,254.98,0.29,14.57
"2022-10-02T05:00:00+00:00",16.38,2.74,346.48,4.36,1.01,232.9,4.42,15.23,253.15,0.27,14.33
"2022-10-02T06:00:00+00:00",16.37,2.19,17.3,4.17,0.94,235.4,4.39,10.77,251.25,0.25,14.14
"2022-10-02T07:00:00+00:00",16.36,3.05,19.42,4.62,0.89,236.9,4.29,15.23,249.81,0.22,13.96
"2022-10-02T09:00:00+00:00",16.38,4.78,23.66,7.29,0.81,236.9,3.99,7.54,248.57,0.17,13.73
"2022-10-02T10:00:00+00:00",16.44,4.8,23.89,9.19,0.78,234.8,3.92,13.07,244.09,0.14,13.63
"2022-10-02T13:00:00+00:00",16.59,4.91,14.88,9.15,0.75,226.3,4.04,24.13,234.59,0.12,14.71
"2022-10-02T15:00:00+00:00",16.6,5.03,355.92,7.97,0.75,226,4.22,24.14,260.09,0.13,16.37
"2022-10-02T16:00:00+00:00",16.54,4.3,345.69,6.33,0.74,228.8,4.28,24.14,273.13,0.12,16.38
"2022-10-02T18:00:00+00:00",16.45,2.85,325.23,3.63,0.66,234.5,4.39,24.13,301.39,0.08,15.16
"2022-10-02T19:00:00+00:00",16.41,2.67,331.42,4.05,0.62,236,4.4,24.13,344.16,0.05,14.37
"2022-10-02T21:00:00+00:00",16.37,1.9,337.04,3.37,0.55,235.8,4.21,24.13,56.31,0.06,13.15
"2022-10-02T22:00:00+00:00",16.35,1.83,349.26,3.31,0.52,234.3,4.18,24.13,63.89,0.07,12.81
