Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-06-15T01:00:00+00:00",17.69,3.29,22.49,5.63,0.72,62.33,3.2,24.13,67.44,0.2,17.07
"2023-06-15T02:00:00+00:00",17.64,3.43,21.69,5.87,0.68,60.42,3.13,24.14,70.77,0.2,16.58
"2023-06-15T03:00:00+00:00",17.59,3.58,20.88,6.46,0.64,58.52,3.06,24.14,73.76,0.19,16.26
"2023-06-15T04:00:00+00:00",17.53,3.63,21.11,6.66,0.61,56.48,3.03,24.14,75.32,0.18,16.08
"2023-06-15T06:00:00+00:00",17.47,3.74,21.58,7.41,0.55,52.4,2.97,24.14,75.41,0.17,17.23
"2023-06-15T07:00:00+00:00",17.49,3.64,29.88,8.1,0.52,50.97,3.02,24.14,74.37,0.18,18.17
"2023-06-15T09:00:00+00:00",17.71,3.45,46.48,6.82,0.46,48.1,3.11,24.13,70.43,0.19,21.04
"2023-06-15T10:00:00+00:00",17.96,3.35,75.02,5.81,0.44,46.13,3.09,24.13,70.74,0.18,22.56
"2023-06-15T12:00:00+00:00",18.36,2.5,140.96,5.33,0.41,42.18,3.05,24.14,88.13,0.13,22.99
"2023-06-15T13:00:00+00:00",18.39,2.48,158.02,7,0.41,35.17,3.07,24.14,93.47,0.1,21.87
"2023-06-15T15:00:00+00:00",18.66,2.45,192.14,5.27,0.16,220.3,4.32,24.13,67.42,0.05,21.38
"2023-06-15T16:00:00+00:00",18.76,2,186.06,3.73,0.16,213.9,4.1,24.13,30.25,0.06,21.27
"2023-06-15T18:00:00+00:00",18.8,1.1,173.91,2.94,0.16,209.4,4.27,24.13,22.28,0.14,20.67
"2023-06-15T19:00:00+00:00",18.76,0.81,201.26,2.83,0.16,211.7,4.62,24.13,32.21,0.18,19.78
"2023-06-15T21:00:00+00:00",18.5,0.24,255.96,1.42,0.19,211.9,4.65,24.14,54.13,0.24,18.3
"2023-06-15T22:00:00+00:00",18.4,0.62,304.66,1.97,0.22,199.7,4.06,24.14,61.31,0.26,18.2
