Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-07-13T02:00:00+00:00",17.35,5.04,266.08,7,1.45,252.59,4.46,24.14,258.11,0.15,15.96
"2023-07-13T03:00:00+00:00",17.36,4.82,266.43,7.07,1.4,252.72,4.41,24.14,259.01,0.14,15.62
"2023-07-13T04:00:00+00:00",17.37,4.97,263.08,6.94,1.36,252.58,4.33,24.14,259.19,0.14,15.3
"2023-07-13T06:00:00+00:00",17.4,5.27,256.38,8.76,1.28,252.31,4.18,24.13,257.26,0.13,15.66
"2023-07-13T07:00:00+00:00",17.42,5.93,251.61,11.03,1.27,251.92,4.12,24.13,257.54,0.12,16.52
"2023-07-13T09:00:00+00:00",17.47,7.26,242.08,12.98,1.25,251.13,3.99,24.14,259.49,0.12,17.36
"2023-07-13T10:00:00+00:00",17.49,7.46,239.22,13.11,1.25,250.83,3.98,24.13,260.05,0.13,17.05
"2023-07-13T12:00:00+00:00",17.53,7.86,233.5,14.79,1.26,250.24,3.96,24.13,260.11,0.15,18.06
"2023-07-13T13:00:00+00:00",17.54,7.93,235.21,15.49,1.25,250.01,3.95,24.13,260.28,0.17,18.22
"2023-07-13T15:00:00+00:00",17.57,8.07,238.64,14.53,1.22,249.56,3.92,24.13,257.55,0.18,18.31
"2023-07-13T16:00:00+00:00",17.58,7.81,240.64,14.61,1.23,250.07,3.92,24.13,256.44,0.19,18.15
"2023-07-13T18:00:00+00:00",17.54,7.37,238.41,12.34,1.24,251.09,3.91,24.13,257.54,0.18,17.08
"2023-07-13T19:00:00+00:00",17.51,6.71,243.62,11.89,1.22,251.74,3.93,24.13,257.91,0.18,17.32
"2023-07-13T21:00:00+00:00",18.01,5.39,254.03,9.58,1.19,253.05,3.98,24.13,259.99,0.17,17.12
"2023-07-13T22:00:00+00:00",18.01,4.82,252.46,7.72,1.15,253.39,4,24.13,261.14,0.17,17.05
