Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-26T01:00:00+00:00",19.69,6.15,252.01,10.47,1.25,248.9,3.93,13.74,256.83,0.16,15.42
"2023-08-26T03:00:00+00:00",19.65,5.79,255.74,7.36,1.21,248.26,3.93,24.13,255.38,0.15,15.16
"2023-08-26T04:00:00+00:00",19.62,5.52,260.01,7.17,1.16,247.75,3.88,24.13,253.92,0.15,15.04
"2023-08-26T06:00:00+00:00",19.59,4.99,268.56,6.62,1.06,246.74,3.79,24.13,256.76,0.13,14.58
"2023-08-26T07:00:00+00:00",19.59,5.05,262.63,7.36,1.03,246.01,3.71,24.13,257.38,0.12,14.82
"2023-08-26T09:00:00+00:00",19.63,5.16,250.77,10.99,0.96,244.56,3.54,24.13,257.33,0.12,16.05
"2023-08-26T10:00:00+00:00",19.67,5.43,247.68,11.28,0.99,244.5,3.54,22.28,258.15,0.12,16.36
"2023-08-26T12:00:00+00:00",19.73,5.95,237.47,11.08,1.19,241.62,3.82,18.58,258.03,0.14,17.04
"2023-08-26T13:00:00+00:00",19.76,6.03,240.74,11.55,1.17,242.08,3.8,20.43,257.44,0.15,17.55
"2023-08-26T15:00:00+00:00",19.79,6.2,247.29,10.86,1.12,243.01,3.77,24.13,256.35,0.18,17.53
"2023-08-26T16:00:00+00:00",19.79,6.19,249.05,10.7,1.1,244.06,3.74,19.13,256.55,0.18,17.43
"2023-08-26T18:00:00+00:00",19.75,6.18,252.58,9.94,1.06,246.17,3.68,9.12,256.81,0.18,16.37
"2023-08-26T19:00:00+00:00",19.73,5.81,258.19,8.44,1.05,247.42,3.65,14.13,257.9,0.17,15.95
"2023-08-26T21:00:00+00:00",19.68,5.08,269.42,7.91,1.02,249.92,3.59,24.13,261.24,0.16,15.41
"2023-08-26T22:00:00+00:00",19.66,4.85,276,7.77,0.99,250.8,3.57,24.13,263.86,0.15,14.97
