Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-10T03:00:00+00:00",16.3,3.66,209.7,2.8,0.34,219.3,3.11,24.13,315,0.03,16.52
"2022-10-10T04:00:00+00:00",16.29,3.8,225.93,3.1,0.32,218.7,3.08,22.67,330.52,0.03,16.46
"2022-10-10T05:00:00+00:00",16.28,3.93,242.16,4.09,0.3,215.7,3.03,21.21,339.44,0.04,16.5
"2022-10-10T07:00:00+00:00",16.26,5.61,292.28,8.46,0.3,205.8,2.91,21.21,343.01,0.05,16.25
"2022-10-10T09:00:00+00:00",16.24,7.02,347.99,13.57,0.3,202.6,2.97,24.13,336.45,0.05,13.59
"2022-10-10T10:00:00+00:00",16.23,6.83,354.02,13.88,0.31,204.9,3.12,24.13,331.39,0.05,13.24
"2022-10-10T13:00:00+00:00",16.2,6.18,3.66,10.54,0.33,220.4,4.01,24.13,311.07,0.06,15.64
"2022-10-10T14:00:00+00:00",16.19,5.9,1.24,9.46,0.32,226.1,4.37,24.13,304.2,0.06,15.9
"2022-10-10T15:00:00+00:00",16.18,5.63,358.82,9.24,0.32,230,4.74,24.13,297.93,0.06,15.85
"2022-10-10T16:00:00+00:00",16.17,5.17,359.48,8.6,0.3,231.6,5.01,24.13,292.15,0.06,15.51
"2022-10-10T18:00:00+00:00",16.15,4.24,0.79,5.26,0.26,230.2,5.19,24.14,283.57,0.05,13.86
"2022-10-10T19:00:00+00:00",16.15,3.9,359.93,4.34,0.24,226.9,5.11,24.14,280.66,0.05,13.25
"2022-10-10T21:00:00+00:00",16.14,3.22,358.22,5.22,0.25,210.8,3.89,24.13,277.59,0.05,11.54
"2022-10-10T22:00:00+00:00",16.13,3.62,1.29,6.14,0.29,205.6,3.95,24.13,277.54,0.04,11.38
