Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-09-12T03:00:00+00:00",19.15,4.19,167.84,5.83,0.26,191.4,2.68,24.13,253.59,0.25,18.82
"2022-09-12T05:00:00+00:00",19.14,3.66,166.86,5.18,0.29,184.1,2.53,24.14,252.96,0.25,18.89
"2022-09-12T07:00:00+00:00",19.13,3.66,158.69,5.57,0.31,178.7,2.47,24.14,252.31,0.24,19.11
"2022-09-12T09:00:00+00:00",19.11,4.19,143.33,6.29,0.34,177.1,2.49,24.13,252.05,0.23,19.83
"2022-09-12T10:00:00+00:00",19.11,4.18,141.67,6.76,0.37,179.9,2.6,24.13,252.1,0.23,20
"2022-09-12T13:00:00+00:00",19.09,3.89,131.44,6.15,0.43,192.4,3.1,24.13,252.41,0.22,20.68
"2022-09-12T15:00:00+00:00",19.08,3.36,117.65,5.28,0.4,200,3.36,24.13,252.76,0.22,21.01
"2022-09-12T16:00:00+00:00",19.08,3.01,105.45,4.52,0.38,203.9,3.56,24.13,252.95,0.22,20.94
"2022-09-12T18:00:00+00:00",19.07,2.3,81.05,2.36,0.33,204.7,3.77,24.13,253.45,0.22,20.47
"2022-09-12T19:00:00+00:00",19.07,2.34,74.82,1.96,0.32,203.7,3.79,24.13,253.56,0.22,20.2
"2022-09-12T21:00:00+00:00",19.06,1.75,69.71,2.59,0.3,204.3,4,24.13,253.92,0.22,20.13
"2022-09-12T22:00:00+00:00",19.06,1.61,46.71,2.18,0.31,206.4,4.23,24.13,254.08,0.22,19.97
