Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-03T01:00:00+00:00",11.02,7.78,38.77,9.6,1.77,63.76,4.43,24.14,76.48,0.33,5.41
"2022-12-03T02:00:00+00:00",11.01,7.87,31.11,10.19,1.8,63.21,4.45,24.13,76.19,0.34,5.31
"2022-12-03T03:00:00+00:00",11,7.96,23.46,11.01,1.84,62.65,4.46,24.13,76.24,0.34,5.28
"2022-12-03T04:00:00+00:00",10.99,7.86,24.63,11.05,1.87,62.38,4.49,24.13,76.48,0.35,5.38
"2022-12-03T06:00:00+00:00",10.97,7.65,26.96,9.46,1.93,61.85,4.54,24.14,76.8,0.36,4.74
"2022-12-03T07:00:00+00:00",10.96,7.55,33.47,9.1,1.87,63.4,4.52,24.14,76.7,0.36,4.86
"2022-12-03T09:00:00+00:00",10.95,7.36,46.48,9.98,1.76,66.51,4.49,24.14,76.36,0.37,5.46
"2022-12-03T10:00:00+00:00",10.94,7.69,50.7,11.08,1.69,66.78,4.41,24.14,76.21,0.37,5.68
"2022-12-03T12:00:00+00:00",10.92,8.35,59.15,11.31,1.47,68.49,4.2,24.13,76.41,0.38,5.97
"2022-12-03T13:00:00+00:00",10.91,8.23,58.6,12.12,1.44,67.55,4.12,24.13,76.65,0.39,5.93
"2022-12-03T15:00:00+00:00",10.88,8,57.5,10.8,1.39,65.68,3.96,24.13,76.3,0.38,5.91
"2022-12-03T16:00:00+00:00",10.87,7.82,56.44,11.03,1.37,65.35,3.94,24.13,76.19,0.38,5.81
"2022-12-03T18:00:00+00:00",10.84,7.47,54.31,11.65,1.32,64.7,3.9,24.13,76.59,0.38,5.13
"2022-12-03T19:00:00+00:00",10.82,7.39,56.2,11.77,1.26,65.86,3.84,24.13,76.87,0.38,5
"2022-12-03T21:00:00+00:00",10.79,6.98,56.84,9.73,1.13,68.18,3.71,24.14,77.47,0.38,4.85
"2022-12-03T22:00:00+00:00",10.77,6.87,56.17,9.94,1.1,69.23,3.66,24.14,77.62,0.38,4.88
