Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-09T01:00:00+00:00",17.62,1.65,273.84,2.71,0.68,252.13,7.1,24.14,274.85,0.13,16.64
"2023-10-09T02:00:00+00:00",17.6,1.59,270.37,2.56,0.69,252.19,5.6,24.14,278.85,0.13,16.52
"2023-10-09T03:00:00+00:00",17.59,1.54,266.89,2.43,0.71,252.24,4.09,24.14,282.17,0.13,16.45
"2023-10-09T04:00:00+00:00",17.57,1.45,267.93,2.39,0.72,253.13,4.31,24.14,284.84,0.12,16.3
"2023-10-09T06:00:00+00:00",17.53,1.26,270,2.19,0.75,254.92,4.76,24.13,277.19,0.1,15.91
"2023-10-09T07:00:00+00:00",17.52,1.31,269.65,2.1,0.75,254.94,4.82,24.13,281.24,0.08,16.01
"2023-10-09T09:00:00+00:00",17.56,1.4,268.95,4.03,0.76,254.98,4.94,24.14,306.17,0.04,17.33
"2023-10-09T10:00:00+00:00",17.61,1.8,253.65,5.15,0.75,254.5,5.15,24.14,317.46,0.03,18.36
"2023-10-09T12:00:00+00:00",17.71,2.6,223.04,6.28,0.74,253.55,5.57,24.14,298.61,0.02,19.32
"2023-10-09T13:00:00+00:00",17.75,2.53,227.05,6.26,0.73,253.23,5.65,24.14,280.4,0.02,19.61
"2023-10-09T15:00:00+00:00",17.78,2.86,249.56,5.37,0.71,252.6,5.82,24.13,281.58,0.03,19.43
"2023-10-09T16:00:00+00:00",17.76,2.56,247.12,5.04,0.7,252.47,5.88,24.13,286.65,0.04,19.02
"2023-10-09T18:00:00+00:00",17.7,1.97,242.25,2.51,0.68,252.2,6.01,24.13,308.63,0.06,17.88
"2023-10-09T19:00:00+00:00",17.68,1.91,243.39,2.01,0.66,252.12,6.2,24.14,319.6,0.06,17.55
"2023-10-09T21:00:00+00:00",17.64,1.8,245.68,2.23,0.63,251.97,6.59,24.14,331.11,0.07,17.28
"2023-10-09T22:00:00+00:00",17.62,1.79,245.5,2.44,0.62,251.94,6.76,24.14,331.94,0.07,17.23
