Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-20T03:00:00+00:00",16.12,2.07,141.34,6.83,0.82,189.2,3.48,21.43,250.32,0.26,16.95
"2022-10-20T04:00:00+00:00",16.13,2.4,183.34,3.74,0.84,197.6,3.52,22.17,250.89,0.26,16.95
"2022-10-20T05:00:00+00:00",16.13,2.74,225.35,5.78,0.86,201.6,3.54,22.92,251.4,0.27,16.91
"2022-10-20T06:00:00+00:00",16.14,3.07,267.35,8.62,0.86,203.7,3.54,23.66,251.89,0.27,16.71
"2022-10-20T07:00:00+00:00",16.14,3.64,265.3,11.6,0.88,205.9,3.51,23.82,252.04,0.28,16.24
"2022-10-20T09:00:00+00:00",16.15,4.77,261.2,11.16,0.93,213.3,3.51,24.13,252.04,0.28,14.93
"2022-10-20T10:00:00+00:00",16.16,5.36,251.92,10.86,0.97,217,3.56,24.14,251.96,0.28,15.21
"2022-10-20T13:00:00+00:00",16.17,5.93,228.74,10.56,1.05,222.2,3.81,24.14,251.6,0.28,16.55
"2022-10-20T15:00:00+00:00",16.18,4.74,219.51,4.84,1,219.2,3.95,24.14,251.41,0.28,16.56
"2022-10-20T16:00:00+00:00",16.18,4.36,201.83,3.91,0.98,217.9,3.97,24.13,251.21,0.28,16.38
"2022-10-20T18:00:00+00:00",16.19,3.65,137.32,5.23,0.93,216.8,3.91,24.13,250.89,0.28,15.85
"2022-10-20T19:00:00+00:00",16.19,3.71,132.71,5.62,0.9,216.9,3.88,24.13,250.85,0.28,15.86
"2022-10-20T21:00:00+00:00",16.2,3.84,123.48,5.83,0.82,219.9,3.9,24.14,250.77,0.28,15.37
"2022-10-20T22:00:00+00:00",16.2,4.8,140.43,6.97,0.78,222.6,3.89,23.64,250.97,0.28,15.5
