Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-11-12T01:00:00+00:00",12.54,6.41,149.18,10.13,0.73,187.95,4.36,24.14,154.39,0.01,9.85
"2023-11-12T02:00:00+00:00",12.54,6.93,152.02,12.31,0.86,179.5,4.31,24.14,196.15,0.01,10.58
"2023-11-12T03:00:00+00:00",12.54,7.46,154.87,12.96,1,171.06,4.25,24.14,234.17,0.01,10.8
"2023-11-12T04:00:00+00:00",12.53,6.79,151.65,11.93,1.01,170.9,4.39,24.14,221.28,0.01,10.51
"2023-11-12T06:00:00+00:00",12.51,5.46,145.2,9.53,1.02,170.59,4.66,24.14,202.68,0.01,9.98
"2023-11-12T07:00:00+00:00",12.5,5.4,141.29,8.91,0.99,167.41,4.67,24.14,209.39,0.01,9.83
"2023-11-12T09:00:00+00:00",12.5,5.29,133.47,8.67,0.94,161.06,4.7,24.14,194.35,0.02,9.91
"2023-11-12T10:00:00+00:00",12.5,5.07,147.29,7.77,0.91,161.57,4.78,24.14,192.02,0.02,9.98
"2023-11-12T12:00:00+00:00",12.5,4.62,174.92,7.66,0.8,158.71,3.62,24.14,180.57,0.02,10.43
"2023-11-12T13:00:00+00:00",12.51,4.39,186.3,6.59,0.79,174.06,3.81,24.14,174.35,0.02,10.85
"2023-11-12T15:00:00+00:00",12.5,3.5,152.93,6.73,0.76,204.77,4.19,24.14,206.36,0.04,11.29
"2023-11-12T16:00:00+00:00",12.5,3.3,176.28,7.15,0.86,217.77,4.12,22.1,214.73,0.03,11.63
"2023-11-12T18:00:00+00:00",12.49,2.91,222.99,6.23,1.06,243.78,3.97,18.02,220.72,0.03,12.4
"2023-11-12T19:00:00+00:00",12.48,4.04,236.66,9.99,1.32,245.03,4.28,14.04,258.88,0.03,12.75
"2023-11-12T21:00:00+00:00",12.49,6.31,264.01,7.52,1.84,247.53,4.9,6.07,256.34,0.04,12.15
"2023-11-12T22:00:00+00:00",12.49,5.71,245.27,6.59,1.84,247.3,5.02,11.83,260.44,0.06,12.45
