Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-13T01:00:00+00:00",17.94,7.55,193.43,13.76,1.11,234.05,3.72,24.13,248.85,0.15,17.97
"2023-10-13T02:00:00+00:00",17.94,7.75,186.3,13.1,1.16,230.29,3.73,24.13,248.76,0.15,17.95
"2023-10-13T03:00:00+00:00",17.93,7.95,179.16,16.21,1.2,226.53,3.75,24.14,245.55,0.16,17.99
"2023-10-13T04:00:00+00:00",17.93,9.34,192.78,18.29,1.33,224.93,3.87,24.14,244.75,0.15,18.32
"2023-10-13T06:00:00+00:00",17.93,12.11,220.03,24.01,1.6,221.73,4.11,24.14,253.64,0.16,19.14
"2023-10-13T07:00:00+00:00",17.92,12.04,223.3,25.12,1.82,223.62,4.35,19.72,253.45,0.18,19.13
"2023-10-13T09:00:00+00:00",17.92,11.9,229.83,21.82,2.25,227.4,4.82,10.89,257.28,0.19,18.67
"2023-10-13T10:00:00+00:00",17.91,11.74,231.89,18.96,2.35,228.8,4.97,15.3,255.98,0.19,17.98
"2023-10-13T12:00:00+00:00",17.91,10.1,224.63,20.24,2.37,238.69,5.3,24.13,257.73,0.21,18.51
"2023-10-13T13:00:00+00:00",17.91,9.73,223.48,18.44,2.33,239.14,5.31,24.13,258.6,0.21,18.7
"2023-10-13T15:00:00+00:00",18,8.99,221.17,17.27,2.25,240.05,5.32,24.13,255.63,0.23,18.49
"2023-10-13T16:00:00+00:00",18,9.07,232.68,22.18,2.3,238.33,5.26,17.27,255.75,0.23,18.37
"2023-10-13T18:00:00+00:00",17.98,9.22,255.69,20.08,2.39,234.9,5.14,3.54,253.75,0.22,17.31
"2023-10-13T19:00:00+00:00",17.96,8.79,280.42,18.14,2.34,236.67,5.14,10.41,251.1,0.18,17.21
"2023-10-13T21:00:00+00:00",17.9,7.94,329.88,13.32,2.23,240.21,5.15,24.14,274.11,0.08,13.04
"2023-10-13T22:00:00+00:00",17.89,7.22,318.27,13.32,2.17,245.36,5.18,24.14,239.68,0.02,12.09
