Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-03-19T01:00:00+00:00",8.36,2.96,267.29,4.3,0.74,228.1,3.46,24.14,260.23,0.13,8.4
"2023-03-19T02:00:00+00:00",8.37,3.02,273.87,6.91,0.77,228.3,3.45,24.14,258.34,0.14,8.54
"2023-03-19T03:00:00+00:00",8.39,3.08,280.45,9.89,0.81,227.4,3.46,24.13,257.63,0.14,8.64
"2023-03-19T04:00:00+00:00",8.41,3.53,297.96,10.19,0.85,225.2,3.53,24.13,257.73,0.15,8.06
"2023-03-19T06:00:00+00:00",8.45,4.42,332.99,9.07,0.86,220.1,3.67,24.14,259.17,0.16,6.83
"2023-03-19T07:00:00+00:00",8.47,4.5,329.37,8.58,0.84,218.5,3.64,24.14,260.1,0.16,6.16
"2023-03-19T09:00:00+00:00",8.51,4.66,322.14,9.87,0.82,218.1,3.52,24.14,261.41,0.15,7.39
"2023-03-19T10:00:00+00:00",8.52,4.62,306.37,9.52,0.83,219.7,3.46,24.13,261.9,0.15,8.38
"2023-03-19T12:00:00+00:00",8.56,4.53,274.83,7.82,0.89,221.1,3.42,24.13,261.94,0.14,9.81
"2023-03-19T13:00:00+00:00",8.57,4.19,274.44,7.67,0.96,219.5,3.45,24.07,261.8,0.14,9.83
"2023-03-19T15:00:00+00:00",8.61,3.5,273.66,6.87,1.17,212.9,3.6,23.93,260.8,0.13,10
"2023-03-19T16:00:00+00:00",8.62,3.25,276.65,7.55,1.28,212.2,3.72,24,260.28,0.13,9.75
"2023-03-19T18:00:00+00:00",8.65,2.74,282.64,6.28,1.45,216.7,3.92,24.14,259.98,0.13,9.02
"2023-03-19T19:00:00+00:00",8.67,2.74,278.43,5.04,1.51,217.6,4.06,24.13,259.93,0.13,8.78
"2023-03-19T21:00:00+00:00",8.7,2.73,270,5.38,1.67,218.9,4.31,24.13,260.58,0.13,8.44
"2023-03-19T22:00:00+00:00",8.71,2.47,267.86,3.45,1.74,221,4.43,24.13,261.03,0.13,8.1
