Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-08-12T02:00:00+00:00",19.95,3.75,31.78,6.97,0.25,123.9,2.25,24.14,306.54,0.09,21.09
"2022-08-12T03:00:00+00:00",19.97,3.78,28.71,6.83,0.25,123.8,2.28,24.14,308.25,0.08,20.76
"2022-08-12T04:00:00+00:00",19.98,3.81,29.36,6.59,0.23,124.3,2.3,24.14,309.92,0.08,20.45
"2022-08-12T06:00:00+00:00",20.02,3.87,30.65,6.19,0.21,124.3,2.41,24.14,311.78,0.08,20.59
"2022-08-12T07:00:00+00:00",20.03,3.89,36.46,6.86,0.19,122.9,2.42,24.14,311.52,0.08,21.62
"2022-08-12T09:00:00+00:00",20.06,3.44,45.99,7.04,0.16,130.8,2.3,24.13,309.59,0.08,25.33
"2022-08-12T10:00:00+00:00",20.08,3.57,70.6,7.09,0.18,134.3,2.23,24.13,308.2,0.08,27.13
"2022-08-12T13:00:00+00:00",20.12,3.57,127.22,9.38,0.28,143.5,2.31,24.14,303.24,0.09,27.61
"2022-08-12T15:00:00+00:00",20.15,3.08,142.03,8.78,0.28,142.9,2.29,24.13,300.2,0.09,27.22
"2022-08-12T16:00:00+00:00",20.16,2.58,129.99,7.59,0.27,141.7,2.36,24.13,299.29,0.09,27.13
"2022-08-12T18:00:00+00:00",20.18,1.58,105.9,6.6,0.25,137.7,2.67,24.13,297.3,0.09,27.57
"2022-08-12T19:00:00+00:00",20.19,2.05,88.51,7.44,0.26,132.3,2.71,24.13,296.57,0.08,26.55
"2022-08-12T21:00:00+00:00",20.21,2.99,53.74,8.16,0.24,124.4,2.32,24.14,295.64,0.08,23.45
"2022-08-12T22:00:00+00:00",20.22,3.14,47.67,8.45,0.24,121.8,2.27,24.14,295.64,0.08,22.56
