Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-07T01:00:00+00:00",10.25,4.49,318.81,7.89,0.49,209.8,3.67,24.13,45.62,0.08,6.53
"2023-04-07T02:00:00+00:00",10.21,4.6,325.3,7.92,0.45,213,3.76,24.13,49.53,0.09,6.15
"2023-04-07T03:00:00+00:00",10.17,4.71,331.8,7.35,0.42,216.6,3.95,24.13,54.38,0.1,5.88
"2023-04-07T04:00:00+00:00",10.13,4.66,335.07,7.23,0.39,219,4.14,24.13,59.21,0.1,5.62
"2023-04-07T06:00:00+00:00",10.11,4.57,341.6,7.18,0.36,219.7,4.48,24.14,69.89,0.12,5.3
"2023-04-07T07:00:00+00:00",10.14,4.29,343.7,6.68,0.36,218.4,4.68,24.14,75.01,0.13,5.8
"2023-04-07T09:00:00+00:00",10.24,3.74,347.91,6.63,0.37,213.3,5.02,24.13,84.45,0.13,8.11
"2023-04-07T10:00:00+00:00",10.36,2.71,13.45,6.05,0.39,209.2,4.45,24.13,89.74,0.13,9.72
"2023-04-07T12:00:00+00:00",10.58,0.65,64.52,3.76,0.39,205.1,3.76,24.13,101.87,0.12,11.56
"2023-04-07T13:00:00+00:00",10.66,1.64,110.61,6.02,0.38,207.3,3.64,24.13,106.64,0.11,11.51
"2023-04-07T15:00:00+00:00",10.83,3.61,202.79,7.23,0.35,213.4,3.67,24.14,105.54,0.1,10.38
"2023-04-07T16:00:00+00:00",10.9,3.25,200.7,7.09,0.34,212,3.53,24.13,100.3,0.1,10.05
"2023-04-07T18:00:00+00:00",10.98,2.52,196.51,4.82,0.33,205.4,3.56,24.13,88.76,0.11,9.87
"2023-04-07T19:00:00+00:00",10.95,2.15,195.11,2.6,0.33,201,3.64,24.13,85.6,0.13,9.35
"2023-04-07T21:00:00+00:00",10.83,1.41,192.31,2.49,0.33,201.7,4.16,24.13,84.08,0.17,8.79
"2023-04-07T22:00:00+00:00",10.69,1.18,168.73,2.16,0.33,205.9,4.53,24.13,84.15,0.18,8.67
