Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-11T03:00:00+00:00",16.16,3.61,19.68,5.5,0.22,235.4,6.15,24.13,33.69,0.04,10.15
"2022-10-11T04:00:00+00:00",16.14,3.44,20.14,4.99,0.21,235.4,6.39,24.14,37.63,0.04,10.16
"2022-10-11T05:00:00+00:00",16.12,3.28,20.59,5.15,0.2,234.1,6.34,24.14,40.91,0.04,9.81
"2022-10-11T07:00:00+00:00",16.1,3.15,22.67,4.68,0.17,228.8,6.1,24.14,44.26,0.03,9.64
"2022-10-11T09:00:00+00:00",16.08,3.24,25.9,5.48,0.16,220.9,6.59,24.14,41.19,0.03,11.32
"2022-10-11T10:00:00+00:00",16.07,2.83,43.03,5.46,0.17,219.7,7.27,24.14,35.54,0.02,12.36
"2022-10-11T13:00:00+00:00",16.05,1.77,102.94,2.96,0.22,225.9,7.22,24.13,342.35,0.01,14.73
"2022-10-11T15:00:00+00:00",16.04,1.29,154.27,3.33,0.21,233.1,6.59,24.14,310.24,0.02,14.64
"2022-10-11T16:00:00+00:00",16.03,1.32,151.65,3.28,0.2,233.8,6.34,24.13,299.58,0.03,14.35
"2022-10-11T18:00:00+00:00",16.02,1.2,128.23,2.11,0.17,231.8,6.14,24.13,285.95,0.04,13.73
"2022-10-11T19:00:00+00:00",16.01,1.44,130.49,2.21,0.15,229.2,6.17,24.13,281.89,0.05,13.27
"2022-10-11T21:00:00+00:00",16,1.91,135,3.09,0.15,221.5,6.74,24.13,275.83,0.06,12.67
"2022-10-11T22:00:00+00:00",16,2.13,141.85,3.52,0.16,219.3,7.12,24.13,274.28,0.07,12.22
