Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-19T01:00:00+00:00",19.07,6.89,187.32,10.93,0.92,183.93,3.22,24.14,177.68,0.04,19.46
"2023-08-19T03:00:00+00:00",19.06,7.81,208.34,15.72,0.95,198.33,3.41,24.14,237.92,0.07,19.71
"2023-08-19T04:00:00+00:00",19.05,7.66,218.14,16.21,0.95,205.5,3.4,24.14,245.3,0.09,19.09
"2023-08-19T06:00:00+00:00",19.03,7.37,237.75,14.91,0.95,219.83,3.39,24.14,253.44,0.12,18.27
"2023-08-19T07:00:00+00:00",19.03,7.74,236.85,16.57,1.01,227.12,3.53,24.13,254.2,0.13,18.52
"2023-08-19T09:00:00+00:00",19.07,8.48,235.04,15.45,1.13,241.69,3.81,24.13,254.72,0.16,18.97
"2023-08-19T10:00:00+00:00",19.1,8.45,235.73,15.38,1.17,243.47,3.91,24.13,253.64,0.17,19.08
"2023-08-19T12:00:00+00:00",19.17,8.39,237.11,14.18,1.25,247.04,4.11,24.14,253.3,0.2,19.34
"2023-08-19T13:00:00+00:00",19.2,8.3,236.03,14.29,1.22,247.68,4.11,24.14,252.62,0.21,19.71
"2023-08-19T15:00:00+00:00",19.26,7.03,225.91,12.24,1.17,248.97,4.11,24.13,249.73,0.21,19.4
"2023-08-19T16:00:00+00:00",19.27,6.37,225.61,10.98,1.13,249.81,4.06,24.13,250.36,0.2,19.44
"2023-08-19T18:00:00+00:00",19.28,5.05,225,9.58,1.04,251.48,3.95,24.14,249.99,0.18,19.01
"2023-08-19T19:00:00+00:00",19.27,4.54,226.93,8.29,0.99,251.92,3.97,24.14,250.9,0.18,18.71
"2023-08-19T21:00:00+00:00",19.26,3.51,230.79,7.01,0.88,252.81,4.01,24.14,252.29,0.17,18.38
"2023-08-19T22:00:00+00:00",19.26,3.56,232.27,5.6,0.83,252.73,4.03,24.14,253.44,0.17,18.2
