"2025-11-26T02:00:00+00:00",11.17,6.24,337.44,8.8,0.21,229.71,2.28,24.14,54.32,0.02,4.64
"2025-11-26T03:00:00+00:00",11.15,6.13,334.37,8.8,0.2,228.23,2.26,24.14,36.09,0.18,4.41
"2025-11-26T04:00:00+00:00",11.14,5.53,341.31,7.84,0.19,227.7,2.26,24.14,33.81,0.3,4.24
"2025-11-26T06:00:00+00:00",11.12,4.33,355.2,7.84,0.17,224.58,2.25,24.13,28.88,0.28,3.89
"2025-11-26T07:00:00+00:00",11.1,3.8,352.63,5.37,0.16,222.17,2.3,24.14,26.29,0.19,3.79
"2025-11-26T09:00:00+00:00",11.1,2.74,347.48,5.37,0.15,218.69,2.38,24.14,224.16,0.13,3.59
"2025-11-26T10:00:00+00:00",11.09,2.45,308.29,3.35,0.16,218.47,2.6,24.14,217.97,0.27,3.68
"2025-11-26T13:00:00+00:00",11.1,2.88,255.62,6.99,0.18,218.06,2.66,24.14,214.62,0.25,4.58
"2025-11-26T15:00:00+00:00",11.1,5.03,241.3,6.99,0.19,219.52,2.16,24.14,49.69,0.02,6.26
"2025-11-26T16:00:00+00:00",11.09,5.85,238.44,9.83,0.19,221.69,2.24,24.14,35.34,0.14,6.88
