Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-06-28T02:00:00+00:00",16.73,4.92,236.57,9.03,0.47,235.4,3.41,24.13,270,0.06,14.73
"2022-06-28T03:00:00+00:00",16.71,4.94,233.23,9.37,0.48,235.5,3.27,24.13,270,0.05,14.69
"2022-06-28T04:00:00+00:00",16.69,4.74,222.6,9.09,0.48,234.1,3.11,24.13,270,0.04,14.6
"2022-06-28T06:00:00+00:00",16.65,4.33,201.33,8.29,0.52,227.1,2.92,24.14,270,0.03,14.95
"2022-06-28T07:00:00+00:00",16.63,4.45,195.74,8.88,0.56,222,2.86,24.14,270,0.02,15.39
"2022-06-28T09:00:00+00:00",16.59,4.91,175.51,9.21,0.73,215.9,2.94,24.13,90,0.07,16.04
"2022-06-28T10:00:00+00:00",16.57,5.08,178.15,10.48,0.8,215.8,3.08,24.13,90,0.08,16.38
"2022-06-28T13:00:00+00:00",16.52,4.92,189.73,10.01,0.93,220.3,3.42,24.14,270,0.06,17.01
"2022-06-28T15:00:00+00:00",16.49,3.9,202.36,7.97,0.94,220.6,3.47,24.14,270,0.07,17.08
"2022-06-28T16:00:00+00:00",16.48,3.77,182.44,6.49,0.93,219.9,3.45,24.14,270,0.06,17.08
"2022-06-28T18:00:00+00:00",16.45,3.51,142.61,5.39,0.99,219.7,3.49,24.14,270,0.04,16.62
"2022-06-28T19:00:00+00:00",16.44,3.68,143.08,4.88,1.07,219.4,3.58,24.14,270,0.03,16.52
"2022-06-28T21:00:00+00:00",16.42,4.01,144.03,7.68,1.29,217.2,3.85,24.13,90,0.07,16.24
"2022-06-28T22:00:00+00:00",16.41,4.47,146.79,9.3,1.37,216.8,4.08,24.13,90,0.09,16.14
