Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-10-24T01:00:00+00:00",16,0.97,8.8,3.2,0.61,184.6,3.81,24.14,302.28,0.03,12.31
"2023-10-24T02:00:00+00:00",15.99,0.96,324.59,3.48,0.6,211.5,3.75,24.14,283.74,0.03,12.4
"2023-10-24T03:00:00+00:00",15.98,0.96,280.39,4.43,0.58,238.41,3.69,24.14,291.66,0.04,12.09
"2023-10-24T04:00:00+00:00",15.96,1.72,275.16,4.08,0.66,239.5,3.53,24.14,287.7,0.05,11.63
"2023-10-24T06:00:00+00:00",15.93,3.24,264.69,9.56,0.82,241.69,3.22,24.13,292.34,0.05,12.11
"2023-10-24T07:00:00+00:00",15.93,4.36,264.19,9.86,0.93,243.82,3.38,24.14,273.71,0.06,11.97
"2023-10-24T09:00:00+00:00",15.96,6.6,263.19,10.44,1.14,248.07,3.71,24.14,263.6,0.08,12.56
"2023-10-24T10:00:00+00:00",15.96,6.57,256.24,10.93,1.17,247.67,3.8,24.14,261.76,0.1,13.21
"2023-10-24T12:00:00+00:00",15.96,5.82,246.56,10.57,1.39,246.93,4.26,24.14,257.64,0.15,13.59
"2023-10-24T13:00:00+00:00",15.96,5.7,240.04,11.17,1.35,246.57,4.28,24.13,255.69,0.16,13.74
"2023-10-24T15:00:00+00:00",16.05,5.45,226.99,10.28,1.27,245.86,4.32,24.13,250.9,0.16,13.55
"2023-10-24T16:00:00+00:00",16.04,5.38,219.9,10.05,1.23,244.77,4.27,24.13,248.85,0.15,13.23
"2023-10-24T18:00:00+00:00",16.02,5.23,205.71,6.45,1.14,242.58,4.16,24.14,245.22,0.13,13.21
"2023-10-24T19:00:00+00:00",16.01,4.98,195.04,6.87,1.13,238.56,4.1,24.12,243.52,0.12,12.93
"2023-10-24T21:00:00+00:00",16,4.48,173.71,5.96,1.12,230.53,3.97,24.09,243.96,0.11,12.47
"2023-10-24T22:00:00+00:00",15.99,4.7,181.23,5.08,1.12,225.64,3.95,21.6,242.15,0.1,12.35
