Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-29T01:00:00+00:00",19.46,2.78,339.27,3.47,0.46,262.54,3.42,24.13,60.61,0.15,15.84
"2023-08-29T03:00:00+00:00",19.4,2.8,351.26,4.33,0.43,258.31,3.54,24.13,62.2,0.15,15.35
"2023-08-29T04:00:00+00:00",19.37,2.75,349.49,4.62,0.42,257.57,3.62,24.13,62.97,0.15,14.94
"2023-08-29T06:00:00+00:00",19.32,2.65,345.96,4.03,0.39,256.09,3.79,24.13,65.46,0.15,14.4
"2023-08-29T07:00:00+00:00",19.31,2.5,341.04,4.25,0.38,255.98,3.86,24.13,66.41,0.15,14.8
"2023-08-29T09:00:00+00:00",19.34,2.2,331.21,4.47,0.37,255.75,3.99,24.14,67.3,0.14,15.98
"2023-08-29T10:00:00+00:00",19.42,2.64,301.67,6.63,0.37,255.96,3.99,24.14,66.24,0.13,17.32
"2023-08-29T12:00:00+00:00",19.52,4.01,260.43,8.75,0.36,256.38,4,24.14,71.55,0.09,18.37
"2023-08-29T13:00:00+00:00",19.53,4.4,258.04,9.18,0.41,257.74,3.57,24.14,76.05,0.05,18.26
"2023-08-29T15:00:00+00:00",19.62,5.18,253.27,10.36,0.52,260.45,2.72,24.14,292.47,0.03,18.54
"2023-08-29T16:00:00+00:00",19.61,5.41,253.17,9.57,0.57,260.5,2.81,24.14,300.11,0.05,18.24
"2023-08-29T18:00:00+00:00",19.56,5.86,252.96,10.02,0.67,260.61,2.99,24.13,301.94,0.07,16.74
"2023-08-29T19:00:00+00:00",19.54,5.66,251.5,9.71,0.67,260.23,3.02,24.13,302.02,0.08,16.8
"2023-08-29T21:00:00+00:00",19.49,5.25,248.58,11.28,0.68,259.47,3.07,24.13,300.29,0.09,16.72
"2023-08-29T22:00:00+00:00",19.47,4.97,248.99,9.63,0.71,257.76,3.07,24.13,305.72,0.09,16.88
