Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-05-24T01:00:00+00:00",14.95,1.55,218.57,1.18,0.22,172.8,3.73,24.13,74.39,0.22,11.95
"2023-05-24T02:00:00+00:00",15.02,1.6,237,2.07,0.22,174.2,3.79,24.13,86.46,0.22,11.75
"2023-05-24T03:00:00+00:00",15.07,1.65,255.42,2.49,0.23,172.8,3.8,24.14,98.07,0.21,11.41
"2023-05-24T04:00:00+00:00",15.12,2.18,279.48,2.97,0.23,170.7,3.86,24.14,108.88,0.19,11.11
"2023-05-24T06:00:00+00:00",15.18,3.24,327.59,5.9,0.22,166.2,3.92,24.14,126.21,0.14,11.97
"2023-05-24T07:00:00+00:00",15.21,3.4,335.9,6.44,0.22,164,3.87,24.14,130.42,0.11,12.69
"2023-05-24T09:00:00+00:00",15.28,3.72,352.53,6.27,0.21,160.2,3.72,24.13,104.85,0.05,14.76
"2023-05-24T10:00:00+00:00",15.33,3.05,359.57,5.25,0.19,166.2,3.64,24.13,61.51,0.05,15.9
"2023-05-24T12:00:00+00:00",15.44,1.7,13.64,3.34,0.17,186,3.67,24.13,40.68,0.1,17.83
"2023-05-24T13:00:00+00:00",15.5,1.59,62.85,2.74,0.16,192.8,3.78,24.14,43.56,0.12,18.58
"2023-05-24T15:00:00+00:00",15.62,1.38,161.26,3.79,0.16,201.5,3.86,24.14,56.46,0.15,18.68
"2023-05-24T16:00:00+00:00",15.68,1.48,162.69,4.35,0.16,205.7,3.89,24.14,64.45,0.16,17.09
"2023-05-24T18:00:00+00:00",15.79,1.67,165.56,3.49,0.15,208.7,3.93,24.14,80.5,0.17,15.81
"2023-05-24T19:00:00+00:00",15.84,1.34,156.51,3.23,0.15,206.2,3.54,24.14,87.91,0.16,15.31
"2023-05-24T21:00:00+00:00",15.92,1.14,85.77,6.79,0.17,210,2.57,24.14,98.84,0.14,15.28
"2023-05-24T22:00:00+00:00",15.94,1.42,72.69,6.35,0.16,209.9,2.67,24.14,97.67,0.12,14.23
