Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-03-10T02:00:00+00:00",6.11,7.12,218.46,13.63,1.37,227.5,4.16,24.14,255.17,0.26,8.87
"2023-03-10T03:00:00+00:00",6.1,6.47,224.87,13.64,1.38,230.1,4.18,24.14,254.93,0.26,8.84
"2023-03-10T04:00:00+00:00",6.1,6.19,242.44,9.77,1.44,231.5,4.25,24.14,254.84,0.27,8.67
"2023-03-10T06:00:00+00:00",6.1,5.63,277.57,16.33,1.63,232,4.47,24.13,254.44,0.28,8.75
"2023-03-10T07:00:00+00:00",6.09,7.11,278.86,17.04,1.7,230.2,4.57,24.14,254.24,0.29,7.02
"2023-03-10T09:00:00+00:00",6.09,10.07,281.45,21.69,1.77,223.8,4.69,24.14,253.78,0.29,4.54
"2023-03-10T10:00:00+00:00",6.09,10.02,294.03,21.75,1.88,221.4,4.73,24.14,253.55,0.3,4.06
"2023-03-10T12:00:00+00:00",6.08,9.92,319.18,18.7,2.44,220.1,5.24,24.14,253.22,0.29,4.95
"2023-03-10T13:00:00+00:00",6.08,9.22,324.14,16.33,2.58,222.3,5.44,24.13,253.22,0.29,5.35
"2023-03-10T15:00:00+00:00",6.08,7.83,334.06,11.49,2.51,229.4,5.54,24.13,253.07,0.29,5.61
"2023-03-10T16:00:00+00:00",6.07,7.14,339.56,10.36,2.43,231,5.51,24.13,253,0.29,5.59
"2023-03-10T18:00:00+00:00",6.07,5.75,350.56,6.79,2.28,230,5.46,24.14,253.14,0.29,4.49
"2023-03-10T19:00:00+00:00",6.07,4.94,349.25,4.29,2.17,228.2,5.39,24.14,253.27,0.29,4.09
"2023-03-10T21:00:00+00:00",6.07,3.11,23.88,3.75,1.91,222.7,5.26,24.14,253.53,0.28,3.52
"2023-03-10T22:00:00+00:00",6.07,3.37,40.46,3.84,1.77,219.7,5.24,24.14,253.81,0.28,3.32
