Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-04-01T01:00:00+00:00",9.53,9.36,276.22,13.23,1.57,229,5.05,18.07,253.1,0.47,9.41
"2023-04-01T02:00:00+00:00",9.53,8.99,278.13,12.7,1.53,227.8,5.06,14.5,253.4,0.44,9.4
"2023-04-01T03:00:00+00:00",9.53,8.61,280.04,12.14,1.5,226.5,5.09,10.93,253.75,0.41,9.34
"2023-04-01T04:00:00+00:00",9.52,8.31,278.78,11.05,1.47,225.2,5.11,15.33,254.29,0.39,9.32
"2023-04-01T06:00:00+00:00",9.52,7.72,276.26,9.48,1.41,223.5,5.11,24.14,255.1,0.35,9.09
"2023-04-01T07:00:00+00:00",9.51,7.48,278.91,7.73,1.37,223.7,5.03,24.14,255.46,0.34,9.07
"2023-04-01T09:00:00+00:00",9.52,6.99,284.22,7.69,1.3,226.7,4.81,24.13,256.16,0.3,9.42
"2023-04-01T10:00:00+00:00",9.52,5.9,292.03,8.12,1.28,229.1,4.72,24.14,256.88,0.28,9.71
"2023-04-01T12:00:00+00:00",9.54,3.72,307.64,7.14,1.27,232.1,4.62,24.14,258.06,0.24,10.42
"2023-04-01T13:00:00+00:00",9.55,3.47,315.25,7.79,1.28,232.1,4.6,24.14,258.88,0.22,10.67
"2023-04-01T15:00:00+00:00",9.67,2.98,330.47,9.73,1.34,229.7,4.67,24.14,261.41,0.19,11.43
"2023-04-01T16:00:00+00:00",9.67,3.45,333.27,10.71,1.37,227.8,4.76,24.14,262.31,0.18,11.76
"2023-04-01T18:00:00+00:00",9.66,4.85,347.61,7.97,1.37,224.6,4.9,24.13,265.62,0.14,10.3
"2023-04-01T19:00:00+00:00",9.63,4.78,345.29,7.44,1.34,224,4.87,24.13,265.51,0.12,9.71
"2023-04-01T21:00:00+00:00",9.61,4.63,340.66,7.61,1.23,225.9,4.74,24.13,263.7,0.09,8.94
"2023-04-01T22:00:00+00:00",9.6,5.05,344.12,7.82,1.17,228.3,4.67,24.14,263.56,0.08,8.76
