Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-13T03:00:00+00:00",16.44,5.29,250.06,12.66,0.47,228,3.2,4.21,256.04,0.11,14.85
"2022-10-13T04:00:00+00:00",16.45,3.86,249.55,12.66,0.44,230.2,3.22,8.18,257.44,0.11,14.8
"2022-10-13T05:00:00+00:00",16.45,2.43,249.05,12.01,0.42,231,3.3,12.15,258.63,0.11,14.72
"2022-10-13T07:00:00+00:00",16.45,1.39,288.17,9.95,0.38,230.5,3.32,16.02,259.94,0.12,15.16
"2022-10-13T09:00:00+00:00",16.45,2.17,7.44,7.92,0.33,224.2,3.16,24.13,260.3,0.12,15.12
"2022-10-13T10:00:00+00:00",16.45,2.64,0.62,8.68,0.31,221.1,3.15,24.13,260.21,0.12,14.97
"2022-10-13T13:00:00+00:00",16.46,3.51,316.29,7.48,0.4,217.9,2.67,24.13,259,0.13,17.22
"2022-10-13T14:00:00+00:00",16.46,3.43,285.6,7.68,0.47,219.1,2.65,24.14,258.15,0.14,17.35
"2022-10-13T15:00:00+00:00",16.46,3.36,254.9,1.06,0.54,219.6,2.72,24.14,257.55,0.14,16.56
"2022-10-13T16:00:00+00:00",16.46,3.27,241.4,0.57,0.61,221.2,2.87,24.14,256.83,0.15,16.49
"2022-10-13T18:00:00+00:00",16.47,0.55,303.22,3.28,0.71,225.4,3.16,24.14,255.85,0.15,14.73
"2022-10-13T19:00:00+00:00",16.47,0.88,308.02,2.69,0.77,225.9,3.29,24.14,255.57,0.15,14.36
"2022-10-13T21:00:00+00:00",16.47,1.55,317.62,3.45,0.97,222.3,3.55,24.14,254.81,0.15,13.44
"2022-10-13T22:00:00+00:00",16.48,1.56,311.47,3.11,1.08,220.2,3.58,24.14,254.62,0.14,13.25
