Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-03-05T02:00:00+00:00",6.22,2.26,354.02,4.42,0.22,227.5,9.29,24.13,70.22,0.19,4.47
"2023-03-05T03:00:00+00:00",6.21,2.22,348.06,4.57,0.22,226.2,9.18,24.13,69.36,0.19,4.21
"2023-03-05T04:00:00+00:00",6.21,2.24,343.38,4.58,0.22,224.5,9.33,24.13,68.7,0.18,3.95
"2023-03-05T06:00:00+00:00",6.19,2.28,334.01,4.23,0.23,221.4,10.26,24.13,68.57,0.18,3.69
"2023-03-05T07:00:00+00:00",6.19,2.28,324.51,4.38,0.24,219.4,10.65,24.13,68.93,0.18,3.72
"2023-03-05T09:00:00+00:00",6.21,2.28,305.5,4.2,0.24,218.8,10.58,24.14,70.44,0.18,3.98
"2023-03-05T10:00:00+00:00",6.25,2.52,297.71,4.12,0.23,220,10.29,24.14,71.07,0.18,4.3
"2023-03-05T12:00:00+00:00",6.33,3.01,282.14,4.65,0.21,226.6,9.87,24.14,72.06,0.18,5.37
"2023-03-05T13:00:00+00:00",6.38,3.38,285.8,4.68,0.2,229.2,9.77,24.14,72.56,0.18,5.76
"2023-03-05T15:00:00+00:00",6.41,4.13,293.13,6.35,0.2,229.1,9.46,24.13,72.99,0.16,6.22
"2023-03-05T16:00:00+00:00",6.36,3.98,299.47,5.38,0.19,227.3,9.18,24.13,72.85,0.16,6.14
"2023-03-05T18:00:00+00:00",6.29,3.68,312.15,2.31,0.21,222.5,8.92,24.14,70.87,0.14,5.09
"2023-03-05T19:00:00+00:00",6.24,3.75,301.2,3.06,0.22,220.2,9.64,24.13,69.76,0.14,5.06
"2023-03-05T21:00:00+00:00",6.17,3.4,292.79,5.18,0.22,218.5,10.61,24.13,67.1,0.15,5.17
"2023-03-05T22:00:00+00:00",6.14,3.95,296.23,7.11,0.22,219.5,10.43,24.13,67.35,0.17,5.03
