"2026-01-28T02:00:00+00:00",8.22,6.66,220.33,9.16,1.31,211.0,5.03,24.13,217.92,0.35,8.17
"2026-01-28T03:00:00+00:00",8.22,6.58,220.05,9.16,1.32,210.71,4.92,24.13,215.9,0.34,8.19
"2026-01-28T04:00:00+00:00",8.21,6.4,221.23,7.67,1.31,210.6,4.87,24.13,214.51,0.27,8.05
"2026-01-28T06:00:00+00:00",8.21,6.04,223.6,7.67,1.17,211.02,4.76,24.14,210.56,0.05,7.78
"2026-01-28T07:00:00+00:00",8.21,4.75,230.23,4.3,1.06,211.47,4.8,24.14,34.09,0.07,7.74
"2026-01-28T09:00:00+00:00",8.21,2.16,243.49,4.3,0.83,212.54,4.89,24.14,31.51,0.22,7.65
"2026-01-28T10:00:00+00:00",8.19,1.83,204.18,1.76,0.75,213.03,4.97,24.14,28.48,0.2,7.69
"2026-01-28T13:00:00+00:00",8.2,3.46,207.39,5.11,0.72,211.19,4.86,24.14,219.3,0.19,7.82
"2026-01-28T15:00:00+00:00",8.2,3.45,206.61,5.11,0.73,212.27,4.92,24.14,216.5,0.35,7.74
"2026-01-28T16:00:00+00:00",8.2,3.05,195.35,2.86,0.74,212.54,5.05,24.14,214.26,0.32,7.79
"2026-01-28T18:00:00+00:00",8.22,2.26,172.83,2.86,0.74,213.86,5.31,24.13,208.94,0.11,7.9
"2026-01-28T19:00:00+00:00",8.2,2.56,175.2,4.01,0.71,214.97,5.43,24.13,61.79,0.02,7.94
