Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-29T01:00:00+00:00",9.31,12.87,231.83,25.51,2.77,222.2,5.99,23.6,251.22,0.41,10.39
"2022-12-29T02:00:00+00:00",9.32,13.53,233.02,25.73,2.71,222.8,5.87,23.87,251.04,0.4,10.04
"2022-12-29T03:00:00+00:00",9.32,14.19,234.2,27.49,2.67,224.6,5.76,24.14,251,0.39,9.97
"2022-12-29T04:00:00+00:00",9.32,13.03,239.21,27.03,2.64,226.9,5.76,24.14,251.13,0.38,9.92
"2022-12-29T06:00:00+00:00",9.32,10.72,249.24,17.76,2.64,229.1,5.85,24.14,251.6,0.37,9.71
"2022-12-29T07:00:00+00:00",9.31,10.25,251.9,14.45,2.71,228.7,6,23.87,251.93,0.36,9.52
"2022-12-29T09:00:00+00:00",9.31,9.3,257.21,16.16,2.9,226.3,6.21,24.14,252.74,0.36,9.23
"2022-12-29T10:00:00+00:00",9.31,9.42,255.21,16.34,2.96,224.7,6.31,24.14,253.17,0.36,9.2
"2022-12-29T12:00:00+00:00",9.3,9.67,251.21,17.17,2.93,221.7,6.21,24.14,253.55,0.36,9.17
"2022-12-29T13:00:00+00:00",9.3,9.55,251.39,16.57,2.85,221.2,6.08,24.14,253.72,0.36,9.24
"2022-12-29T15:00:00+00:00",9.29,9.31,251.75,15.64,2.71,223.2,5.88,24.14,253.79,0.37,9.28
"2022-12-29T16:00:00+00:00",9.29,8.81,251.51,15.2,2.63,225.8,5.78,24.14,253.75,0.37,8.99
"2022-12-29T18:00:00+00:00",9.28,7.82,251.03,13.34,2.37,230.1,5.65,24.13,253.8,0.37,8.96
"2022-12-29T19:00:00+00:00",9.28,7.3,250.16,12.77,2.26,230.6,5.58,24.13,253.72,0.37,8.86
"2022-12-29T21:00:00+00:00",9.27,6.26,248.43,11.88,2.06,228.7,5.45,24.14,253.54,0.38,9.05
"2022-12-29T22:00:00+00:00",9.27,6.62,239.02,13.42,1.99,227.3,5.25,24.14,253.41,0.38,9.51
