Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-09T01:00:00+00:00",9.88,4.45,1.77,6.61,0.16,333.5,1.56,24.13,81.42,0.32,0.97
"2022-12-09T02:00:00+00:00",9.87,4.48,359.99,6.3,0.14,331.5,1.65,24.13,80.8,0.35,0.88
"2022-12-09T03:00:00+00:00",9.86,4.51,358.2,6.69,0.13,331.1,1.74,24.14,79.68,0.37,0.78
"2022-12-09T04:00:00+00:00",9.84,4.45,356.13,6.71,0.12,330.6,1.82,24.14,78.87,0.37,0.57
"2022-12-09T06:00:00+00:00",9.82,4.31,352,7.03,0.1,187.8,2.03,24.14,77.53,0.37,0.36
"2022-12-09T07:00:00+00:00",9.81,4.33,353.61,6.97,0.08,171.9,2.32,24.14,76.72,0.36,0.31
"2022-12-09T09:00:00+00:00",9.78,4.37,356.83,7.1,0.06,210.1,3.22,24.14,74.71,0.33,0.32
"2022-12-09T10:00:00+00:00",9.78,4.27,354.29,6.6,0.06,215.3,3.99,24.13,73.64,0.31,0.72
"2022-12-09T12:00:00+00:00",9.76,4.06,349.22,6.15,0.07,220.5,4.62,24.13,71.53,0.28,1.9
"2022-12-09T13:00:00+00:00",9.75,4.16,347.28,6.69,0.07,224.1,4.44,24.13,70.38,0.26,2.48
"2022-12-09T18:00:00+00:00",9.69,3.31,342.39,5.75,0.11,231,1.89,24.13,67.24,0.2,1.8
"2022-12-09T19:00:00+00:00",9.68,3.42,341.92,6.19,0.15,230.5,1.98,24.13,66.88,0.19,1.66
"2022-12-09T21:00:00+00:00",9.65,3.63,340.98,6.73,0.25,225.5,2.07,24.13,67.36,0.17,1.91
"2022-12-09T22:00:00+00:00",9.64,3.39,337.07,6.24,0.29,221.9,2.25,24.13,67.85,0.17,1.81
