Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-28T01:00:00+00:00",19.55,3.73,319.76,5.52,1.05,267.92,3.77,24.14,5.21,0.08,14.88
"2023-08-28T03:00:00+00:00",19.49,3.51,329.61,5.17,0.93,272.14,3.62,24.14,26.17,0.07,14.57
"2023-08-28T04:00:00+00:00",19.45,3.42,331.85,4.67,0.88,274.32,3.54,24.13,32.61,0.07,14.52
"2023-08-28T06:00:00+00:00",19.39,3.24,336.34,5.85,0.79,278.69,3.37,24.13,39.09,0.07,14.43
"2023-08-28T07:00:00+00:00",19.39,3.86,336.69,7.5,0.76,279.27,3.33,24.13,40.34,0.07,14.68
"2023-08-28T09:00:00+00:00",19.41,5.09,337.38,9.69,0.69,280.42,3.24,24.13,38.64,0.08,16.78
"2023-08-28T10:00:00+00:00",19.46,4.68,336.21,9.35,0.65,277.31,3.33,24.13,36.2,0.08,17.41
"2023-08-28T12:00:00+00:00",19.57,3.86,333.87,7.82,0.52,256.86,3.83,24.14,31.49,0.09,19.14
"2023-08-28T13:00:00+00:00",19.63,3.66,331.01,6.89,0.52,257.85,3.64,24.14,32.13,0.09,19.81
"2023-08-28T15:00:00+00:00",19.69,3.26,325.28,8.02,0.52,259.83,3.27,24.14,36.15,0.11,20.22
"2023-08-28T16:00:00+00:00",19.68,3.2,321.7,7.86,0.51,260.08,3.32,24.14,39.9,0.11,20.22
"2023-08-28T18:00:00+00:00",19.66,3.07,314.54,5.94,0.5,260.57,3.42,24.13,45.25,0.11,19.16
"2023-08-28T19:00:00+00:00",19.62,2.95,321.73,4.93,0.5,262.4,3.32,24.13,48.35,0.12,18.42
"2023-08-28T21:00:00+00:00",19.56,2.7,336.11,5.06,0.49,266.06,3.13,24.13,54.3,0.13,17.07
"2023-08-28T22:00:00+00:00",19.54,2.72,335.17,4.55,0.48,265.59,3.21,24.13,56.62,0.14,16.73
