Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-31T02:00:00+00:00",15.55,6.13,205.57,11.17,1.38,215.6,4.4,24.13,252.6,0.35,15.23
"2022-10-31T03:00:00+00:00",15.55,6.37,202.78,10.19,1.38,218.3,4.43,24.13,252.67,0.35,15.22
"2022-10-31T04:00:00+00:00",15.55,6.22,200.77,9.57,1.34,221.5,4.37,24.14,252.8,0.35,15.18
"2022-10-31T05:00:00+00:00",15.54,6.08,198.77,9.57,1.3,224.4,4.27,24.14,252.81,0.35,15.03
"2022-10-31T06:00:00+00:00",15.54,5.93,196.76,9.57,1.27,226.5,4.23,24.14,252.85,0.35,14.98
"2022-10-31T07:00:00+00:00",15.54,5.73,191.53,9.21,1.24,226.9,4.18,24.14,252.95,0.34,14.9
"2022-10-31T09:00:00+00:00",15.54,5.33,181.07,10.52,1.19,223.4,4.08,24.14,252.93,0.34,15.51
"2022-10-31T10:00:00+00:00",15.53,5.31,172.04,10.4,1.19,220.3,4,24.14,252.9,0.34,15.25
"2022-10-31T13:00:00+00:00",15.53,5.38,149.89,10.79,1.33,211.3,3.99,23.44,252.74,0.34,15.62
"2022-10-31T15:00:00+00:00",15.53,5.61,141.7,14.36,1.37,210.1,4.08,22.06,252.65,0.34,15.69
"2022-10-31T16:00:00+00:00",15.53,5.92,135.75,15.16,1.4,211.2,4.09,18.45,252.71,0.34,15.95
"2022-10-31T18:00:00+00:00",15.52,9.75,151.46,16.59,1.47,213.6,4.1,11.23,252.98,0.34,16.75
"2022-10-31T19:00:00+00:00",15.52,10.36,161.97,17.84,1.51,214.2,4.13,11.23,253.11,0.34,16.36
"2022-10-31T21:00:00+00:00",15.52,11.59,183,17.09,1.68,215.3,4.31,11.23,253.53,0.34,16.15
"2022-10-31T22:00:00+00:00",15.51,13.15,199.77,19.9,1.66,216.7,4.38,15.54,253.62,0.34,15.96
