Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-12-05T01:00:00+00:00",10.5,4.75,35.18,7.15,0.93,65.33,3.42,24.14,77.2,0.34,4.67
"2022-12-05T02:00:00+00:00",10.49,4.71,30.28,6.15,0.9,64.44,3.35,24.14,77.29,0.34,4.55
"2022-12-05T03:00:00+00:00",10.48,4.67,25.38,5.72,0.86,63.55,3.28,24.14,77.36,0.33,4.53
"2022-12-05T04:00:00+00:00",10.47,4.53,24.7,6.08,0.85,61.46,3.23,24.14,77.63,0.33,4.58
"2022-12-05T06:00:00+00:00",10.45,4.26,23.35,6.74,0.82,57.29,3.12,24.13,78.03,0.32,4.95
"2022-12-05T07:00:00+00:00",10.44,4.18,22.16,6.72,0.77,57.24,3.1,24.13,78.13,0.32,5.05
"2022-12-05T09:00:00+00:00",10.42,4.01,19.79,6.16,0.68,57.14,3.05,24.13,78.49,0.32,5.75
"2022-12-05T10:00:00+00:00",10.41,4.06,24.99,6.92,0.66,57.03,2.99,24.13,78.54,0.32,6.22
"2022-12-05T12:00:00+00:00",10.4,4.17,35.4,6.95,0.42,50.8,2.96,24.14,77.98,0.31,6.94
"2022-12-05T13:00:00+00:00",10.39,4.27,37.19,7.49,0.42,49.65,2.9,24.14,77.97,0.3,7.27
"2022-12-05T15:00:00+00:00",10.37,4.47,40.76,7.88,0.43,47.34,2.79,24.14,77.57,0.3,7.75
"2022-12-05T16:00:00+00:00",10.36,4.63,35.78,8.45,0.49,49.18,2.77,24.14,77.51,0.29,7.68
"2022-12-05T18:00:00+00:00",10.34,4.95,25.83,7.81,0.6,52.87,2.74,24.14,78.03,0.28,7.49
"2022-12-05T19:00:00+00:00",10.33,5.28,27.65,8.47,0.63,52.05,2.81,24.14,78.39,0.27,7.31
"2022-12-05T21:00:00+00:00",10.31,5.89,24.94,9.2,0.7,50.41,2.94,24.13,79.22,0.26,7.01
"2022-12-05T22:00:00+00:00",10.3,6.01,25.37,10.12,0.73,49.57,2.97,24.13,79.6,0.25,7.05
