Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-11-24T02:00:00+00:00",11.94,9.18,260.79,13,2.62,231.5,5.9,23.86,254.71,0.16,10.32
"2022-11-24T03:00:00+00:00",11.93,8.45,263.95,12.71,2.69,231,6.05,24.14,254.74,0.15,10.06
"2022-11-24T04:00:00+00:00",11.92,7.86,257.19,11.61,2.79,229.6,6.23,24.14,254.72,0.15,10.2
"2022-11-24T06:00:00+00:00",11.9,6.67,243.67,11.57,3.03,225.7,6.49,24.13,254.77,0.14,11.14
"2022-11-24T07:00:00+00:00",11.89,7.62,233.44,11.63,3.01,223.2,6.46,24.14,254.97,0.14,11.68
"2022-11-24T09:00:00+00:00",11.88,9.52,212.97,16.54,2.63,220.5,6.05,24.14,255.9,0.13,12.74
"2022-11-24T10:00:00+00:00",11.87,10.49,208.38,18.74,2.43,221.1,5.77,21.61,256.65,0.12,12.35
"2022-11-24T12:00:00+00:00",11.85,12.43,199.21,21.99,2.16,226.5,5.35,16.55,257.31,0.12,12.62
"2022-11-24T13:00:00+00:00",11.84,12.5,197.18,22.49,2.05,228.4,5.21,15.84,257.82,0.12,12.92
"2022-11-24T15:00:00+00:00",11.82,12.53,190.69,21.86,1.89,226.4,5.06,14.42,258.34,0.12,12.51
"2022-11-24T16:00:00+00:00",11.81,12.52,198.94,22.1,1.83,223.3,4.97,17.66,258.34,0.12,12.7
"2022-11-24T18:00:00+00:00",11.79,12.51,215.45,19.24,1.75,214.9,4.82,24.13,259.16,0.12,12.36
"2022-11-24T19:00:00+00:00",11.78,11.28,224.38,18.86,1.8,210,4.76,24.13,259.4,0.12,11.87
"2022-11-24T21:00:00+00:00",11.76,8.83,242.23,14.7,1.95,201.1,4.77,24.13,260.49,0.11,11.38
"2022-11-24T22:00:00+00:00",11.75,9.17,239.41,17.41,2.03,199.8,4.8,20.74,260.79,0.11,11.74
