Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2022-10-04T02:00:00+00:00",16.35,6.92,191.1,11.29,0.63,210.9,2.92,24.13,87.42,0.07,16.65
"2022-10-04T03:00:00+00:00",16.34,7.1,200.41,10.58,0.68,209.53,2.94,24.13,89.28,0.05,16.8
"2022-10-04T04:00:00+00:00",16.33,6.57,208.38,10.22,0.72,211.7,3.01,24.13,93.73,0.03,16.84
"2022-10-04T05:00:00+00:00",16.33,6.03,216.35,10.75,0.77,213.87,3.08,24.13,122.01,0.01,16.82
"2022-10-04T06:00:00+00:00",16.34,5.5,224.32,10.19,0.81,216.04,3.15,24.13,258.02,0.02,16.45
"2022-10-04T07:00:00+00:00",16.35,5.7,227.86,9.75,0.84,221.03,3.21,24.13,260.42,0.05,16.36
"2022-10-04T09:00:00+00:00",16.38,6.11,234.95,11.91,0.89,231,3.33,24.13,260.17,0.11,16.71
"2022-10-04T10:00:00+00:00",16.4,6.96,235.74,12.07,0.95,234.79,3.41,24.13,259.84,0.15,17.15
"2022-10-04T13:00:00+00:00",16.45,8.76,235.76,14.27,1.27,239.32,3.83,24.14,258.44,0.25,17.14
"2022-10-04T15:00:00+00:00",16.47,7.97,230.14,13.78,1.33,240.45,3.92,24.13,257.01,0.3,17.14
"2022-10-04T16:00:00+00:00",16.48,7.84,228.9,14.41,1.35,241.01,3.97,24.13,256.44,0.32,17.27
"2022-10-04T18:00:00+00:00",16.49,7.59,226.43,13.24,1.39,242.12,4.06,24.13,254.83,0.34,16.58
"2022-10-04T19:00:00+00:00",16.49,7.58,224.39,13.47,1.36,242.46,4.07,24.13,253.94,0.34,16.86
"2022-10-04T21:00:00+00:00",16.5,7.57,220.32,13.95,1.31,243.13,4.09,24.14,253.3,0.32,17.14
"2022-10-04T22:00:00+00:00",16.51,7.96,217.51,14.31,1.33,241.01,4.04,24.14,253.1,0.32,17.28
